,id,loan_amnt,funded_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,dti,delinq_2yrs,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_pymnt,last_pymnt_d,recoveries,out_prncp,tot_cur_bal,bc_util,funded_amnt_inv,inq_last_6mths,pct_tl_nvr_dlq,total_acc,sub_grade,acc_now_delinq,tot_coll_amt,default,loan_length,term_num,weights,label,cr_hist
93570,4175317,7200.0,7200.0, 36 months,11.14,236.2,B,7 years,RENT,38000.0,Not Verified,2013-05-01,Fully Paid,major_purchase,11.46,0.0,2000-02-01,5.0,0.0,3432.0,58.2,7846.32,2014-04-01,0.0,0.0,9666.0,89.1,7200.0,0.0,96.0,27.0,B2,0.0,0.0,0,11.006386168093801,36,1,0,158.9519291977248
10618,9189706,15000.0,15000.0, 60 months,15.1,357.64,C,2 years,MORTGAGE,71000.0,Source Verified,2013-12-01,Fully Paid,debt_consolidation,16.8,1.0,2001-06-01,11.0,0.0,12023.0,56.4,18339.0300013356,2015-08-01,0.0,0.0,191542.0,63.4,15000.0,0.0,95.5,23.0,C2,0.0,0.0,0,19.975769522988152,60,1,0,150.01540072691432
34914,7964799,26500.0,26500.0, 60 months,20.2,705.05,D,10+ years,RENT,60000.0,Verified,2013-10-01,Charged Off,credit_card,23.4,0.0,2003-05-01,8.0,0.0,25638.0,68.4,18501.38,2015-07-01,3696.89,0.0,46032.0,61.9,26500.0,1.0,92.0,28.0,D5,0.0,0.0,1,20.961416045504013,60,3,1,125.04568882317912
51503,7056102,13250.0,13250.0, 36 months,13.68,450.8,C,2 years,MORTGAGE,71000.0,Verified,2013-09-01,Charged Off,debt_consolidation,16.49,0.0,1996-04-01,8.0,0.0,5516.0,91.9,4958.55,2014-08-01,0.0,0.0,32680.0,91.9,13250.0,0.0,85.0,28.0,C1,0.0,1487.0,1,10.973531284009939,36,3,1,209.02277254153063
264823,27600440,4800.0,4800.0, 36 months,6.49,147.1,A,2 years,RENT,30000.0,Not Verified,2014-09-01,Fully Paid,debt_consolidation,12.24,0.0,2007-11-01,5.0,0.0,3134.0,27.3,4991.89,2015-05-01,0.0,0.0,37922.0,46.8,4800.0,0.0,100.0,17.0,A2,0.0,0.0,0,7.950881948294626,36,1,0,82.00579067331978
258178,28702574,14000.0,14000.0, 36 months,11.67,462.8,B,3 years,MORTGAGE,65000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,17.39,1.0,1998-03-01,13.0,1.0,4637.0,47.3,6016.4,2015-11-01,0.0,0.0,39009.0,63.9,14000.0,1.0,84.6,27.0,B4,0.0,0.0,1,13.010534097209389,36,3,1,199.03488778003654
415162,10597767,18000.0,18000.0, 36 months,13.53,611.1,B,4 years,MORTGAGE,95000.0,Not Verified,2014-01-01,Fully Paid,home_improvement,5.44,0.0,2002-11-01,10.0,1.0,3920.0,53.7,20114.9900096126,2014-12-01,0.0,0.0,194088.0,83.7,18000.0,0.0,100.0,14.0,B5,0.0,0.0,0,10.973531284009939,36,1,0,134.01507217807347
106033,4276159,10050.0,10050.0, 36 months,19.72,372.07,D,7 years,OWN,30000.0,Verified,2013-04-01,Fully Paid,medical,32.4,0.0,2006-10-01,12.0,0.0,19894.0,69.0,10690.4568690064,2013-08-01,0.0,0.0,26549.0,76.9,10050.0,0.0,100.0,16.0,D5,0.0,0.0,0,4.008295858231175,36,1,0,77.9974948150886
48904,7073648,6500.0,6500.0, 36 months,18.25,235.81,D,10+ years,MORTGAGE,74700.0,Source Verified,2013-09-01,Fully Paid,other,17.37,0.0,1993-03-01,11.0,0.0,36364.0,71.6,7230.7049264402,2014-05-01,0.0,0.0,168614.0,78.3,6500.0,2.0,100.0,23.0,D2,0.0,0.0,0,7.950881948294626,36,1,0,246.0502269040432
63206,6553455,11700.0,11700.0, 36 months,8.9,371.52,A,8 years,MORTGAGE,130000.0,Source Verified,2013-08-01,Charged Off,debt_consolidation,22.01,1.0,2004-01-01,15.0,0.0,11524.0,56.2,7461.7,2015-01-01,1150.3,0.0,165426.0,56.0,11675.0,0.0,95.0,47.0,A5,0.0,0.0,1,17.018829955440562,36,3,1,114.99209429351733
12334,9047816,30000.0,30000.0, 60 months,21.0,811.61,E,10+ years,MORTGAGE,100000.0,Verified,2013-12-01,Fully Paid,debt_consolidation,14.77,0.0,1993-05-01,12.0,0.0,14486.0,80.0,31559.8651970979,2014-03-01,0.0,0.0,350110.0,98.3,30000.0,0.0,97.7,44.0,E1,0.0,0.0,0,2.9569395675475882,60,1,0,247.03587342655908
346874,16052017,6000.0,6000.0, 36 months,10.15,194.03,B,2 years,OWN,120000.0,Source Verified,2014-05-01,Fully Paid,home_improvement,3.76,0.0,2006-05-01,28.0,1.0,1267.0,4.3,6788.12,2016-01-01,0.0,0.0,59508.0,5.5,6000.0,4.0,100.0,33.0,B2,0.0,0.0,0,20.041479291155877,36,1,0,96.00197129304503
28786,8504973,8300.0,8300.0, 36 months,7.62,258.64,A,< 1 year,MORTGAGE,84000.0,Not Verified,2013-11-01,Charged Off,debt_consolidation,7.62,0.0,1996-09-01,13.0,0.0,9160.0,39.1,3669.23,2014-11-01,824.19,0.0,170213.0,40.2,8300.0,1.0,100.0,37.0,A3,0.0,527.0,1,11.992032690609664,36,3,1,206.00012320581533
378906,13155970,18900.0,18900.0, 36 months,15.61,660.84,C,9 years,RENT,43000.0,Source Verified,2014-03-01,Charged Off,debt_consolidation,22.19,0.0,2003-02-01,10.0,0.0,2119.0,17.2,3304.2,2014-09-01,0.0,0.0,22348.0,19.1,18875.0,2.0,93.0,43.0,C5,0.0,201.0,1,6.045298671430625,36,3,1,132.93086100330603
18631,8965362,16000.0,16000.0, 36 months,13.67,544.29,B,8 years,OWN,45000.0,Not Verified,2013-11-01,Fully Paid,debt_consolidation,21.36,0.0,2000-05-01,12.0,0.0,10543.0,70.3,18986.1099999978,2015-09-01,0.0,0.0,17008.0,79.6,15950.0,0.0,100.0,20.0,B5,0.0,0.0,0,21.979917452103738,36,1,0,162.04028830160783
71237,6316917,9000.0,9000.0, 36 months,9.71,289.19,B,1 year,RENT,82500.0,Not Verified,2013-07-01,Fully Paid,debt_consolidation,7.96,0.0,1997-02-01,10.0,0.0,6002.0,28.2,9901.9408304948,2014-10-01,0.0,0.0,20358.0,29.3,9000.0,0.0,88.0,50.0,B1,0.0,0.0,0,15.014682026324977,36,1,0,196.93217519866937
8850,9695025,4500.0,4500.0, 36 months,13.98,153.76,C,< 1 year,MORTGAGE,50000.0,Source Verified,2013-12-01,Fully Paid,other,17.69,0.0,1997-05-01,10.0,0.0,14907.0,56.5,5382.6900012369,2015-12-01,0.0,0.0,78506.0,41.8,4500.0,0.0,95.0,20.0,C1,0.0,0.0,0,23.984065381219327,36,1,0,199.03488778003654
284556,24015702,12800.0,12800.0, 60 months,14.49,301.1,C,6 years,RENT,41600.0,Source Verified,2014-08-01,Charged Off,debt_consolidation,28.07,0.0,2004-02-01,14.0,0.0,11885.0,67.1,3039.7,2015-08-01,0.0,0.0,41763.0,80.0,12800.0,0.0,100.0,34.0,C4,0.0,0.0,1,11.992032690609664,60,3,1,125.96562557752726
1063,10147901,1000.0,1000.0, 36 months,23.7,39.08,F,10+ years,MORTGAGE,95000.0,Not Verified,2013-12-01,Fully Paid,other,23.7,0.0,1995-09-01,18.0,0.0,23655.0,82.7,1363.8600000002,2016-02-01,0.0,0.0,149058.0,93.9,1000.0,2.0,100.0,33.0,F1,0.0,0.0,0,26.021068194418778,36,1,0,219.01065730302471
99572,4795859,10500.0,10500.0, 36 months,15.31,365.59,C,6 years,RENT,45000.0,Not Verified,2013-05-01,Charged Off,car,16.11,0.0,2007-05-01,14.0,0.0,6386.0,39.9,6855.9,2014-08-01,2844.53,0.0,23985.0,75.7,10500.0,1.0,100.0,14.0,C2,0.0,566.0,1,15.014682026324977,36,3,1,72.01790591182571
21863,8804914,20000.0,20000.0, 60 months,19.2,521.02,D,2 years,MORTGAGE,70000.0,Source Verified,2013-11-01,Charged Off,debt_consolidation,21.62,2.0,2000-09-01,16.0,0.0,17581.0,77.1,14067.210000000001,2016-02-01,0.0,0.0,178820.0,94.8,20000.0,0.0,94.4,36.0,D3,0.0,0.0,1,27.00671471693464,60,3,1,157.9991375592928
45344,7435382,12000.0,12000.0, 60 months,10.99,260.85,B,10+ years,MORTGAGE,100000.0,Source Verified,2013-09-01,Fully Paid,debt_consolidation,20.14,0.0,1993-06-01,8.0,0.0,21432.0,68.7,13634.7699875664,2016-02-01,0.0,0.0,191582.0,66.7,11950.0,0.0,100.0,39.0,B2,0.0,0.0,0,29.010862646050228,60,1,0,243.0275775683279
46787,7100666,8000.0,8000.0, 36 months,15.61,279.72,C,3 years,RENT,46000.0,Not Verified,2013-09-01,Charged Off,credit_card,10.85,0.0,2010-04-01,6.0,0.0,6975.0,77.5,5090.1,2015-01-01,615.23,0.0,10375.0,97.3,8000.0,0.0,100.0,7.0,C3,0.0,0.0,1,16.000328548840837,36,3,1,41.03575022074375
296280,22392213,16000.0,16000.0, 60 months,14.99,380.56,C,2 years,MORTGAGE,50000.0,Source Verified,2014-07-01,Charged Off,debt_consolidation,23.74,0.0,2004-10-01,12.0,0.0,22120.0,67.9,7262.52,2015-10-01,1934.68,0.0,84723.0,76.2,16000.0,0.0,94.4,18.0,C5,0.0,0.0,1,15.014682026324977,60,3,1,116.96338733854904
412570,10536463,11000.0,11000.0, 36 months,10.99,360.08,B,10+ years,RENT,60000.0,Not Verified,2014-01-01,Fully Paid,credit_card,10.56,0.0,1998-09-01,10.0,0.0,9439.0,65.5,12321.0300036992,2015-10-01,0.0,0.0,15054.0,70.0,11000.0,1.0,94.7,19.0,B2,0.0,0.0,0,20.961416045504013,36,1,0,184.02020575371156
86187,5716084,6000.0,6000.0, 36 months,14.09,205.33,B,6 years,RENT,72000.0,Not Verified,2013-06-01,Fully Paid,credit_card,4.85,0.0,1994-02-01,4.0,0.0,10990.0,93.9,7391.7976698676,2016-06-01,0.0,0.0,10990.0,93.9,6000.0,0.0,100.0,7.0,B5,0.0,0.0,0,36.008952955912854,36,1,0,231.95548163206638
124461,3299156,7500.0,7500.0, 36 months,13.11,253.11,B,10+ years,MORTGAGE,67200.0,Verified,2013-02-01,Fully Paid,debt_consolidation,14.04,1.0,1996-08-01,14.0,1.0,35282.0,86.9,7817.4568051164,2013-06-01,0.0,0.0,81154.0,56.7,7500.0,1.0,94.0,39.0,B4,0.0,0.0,0,3.942586090063451,36,1,0,198.0492412575207
118545,3498633,34475.0,34475.0, 36 months,10.16,1115.01,B,7 years,MORTGAGE,80000.0,Verified,2013-03-01,Charged Off,debt_consolidation,17.13,0.0,1991-07-01,9.0,0.0,26445.0,95.8,12348.72,2013-12-01,2313.63,0.0,290821.0,95.8,34475.0,1.0,100.0,18.0,B1,0.0,0.0,1,9.035093123062076,36,3,1,260.0135526396846
89385,5616140,8325.0,8325.0, 36 months,21.0,313.65,E,1 year,RENT,40000.0,Not Verified,2013-06-01,Charged Off,credit_card,14.79,0.0,2001-08-01,11.0,0.0,8636.0,54.4,4919.94,2014-07-01,844.57,0.0,22214.0,75.8,8325.0,3.0,93.0,17.0,E2,0.0,0.0,1,12.977679213125526,36,3,1,141.99880901045196
290674,23023369,10400.0,10400.0, 36 months,7.69,324.42,A,3 years,RENT,35000.0,Not Verified,2014-07-01,Fully Paid,credit_card,23.87,0.0,2003-08-01,14.0,0.0,11603.0,29.8,11285.41,2015-12-01,0.0,0.0,25241.0,40.7,10400.0,2.0,100.0,35.0,A4,0.0,0.0,0,17.018829955440562,36,1,0,130.99242284235817
93032,5334877,13000.0,13000.0, 60 months,15.31,311.39,C,5 years,RENT,41000.0,Verified,2013-05-01,Charged Off,debt_consolidation,29.94,1.0,2003-03-01,9.0,0.0,5734.0,37.5,9075.93,2015-06-01,1610.97,0.0,32353.0,62.2,13000.0,0.0,85.0,14.0,C2,0.0,0.0,1,25.002566787819053,60,3,1,122.0230394874638
152480,1564409,16550.0,16550.0, 60 months,22.95,466.08,F,5 years,MORTGAGE,68000.0,Verified,2012-10-01,Charged Off,debt_consolidation,20.14,0.0,1998-12-01,11.0,0.0,14905.0,94.3,10719.839999999998,2014-09-01,12.8,0.0,300458.0,100.6,16550.0,0.0,86.0,29.0,F1,0.0,0.0,1,22.998418858703463,60,3,1,166.01572927575515
48307,6795493,15000.0,15000.0, 60 months,15.88,363.82,C,3 years,OWN,40000.0,Verified,2013-09-01,Charged Off,credit_card,20.31,0.0,1985-12-01,7.0,1.0,12221.0,85.5,7421.52,2015-02-01,1721.86,0.0,26705.0,92.5,15000.0,0.0,100.0,11.0,C4,0.0,0.0,1,17.018829955440562,60,3,1,333.0171050740262
358076,15409488,35000.0,35000.0, 60 months,19.99,927.1,E,2 years,MORTGAGE,95000.0,Verified,2014-04-01,Fully Paid,home_improvement,13.61,0.0,2003-07-01,8.0,0.0,38968.0,62.1,43162.14,2015-08-01,0.0,0.0,46504.0,40.7,34950.0,1.0,100.0,17.0,E1,0.0,0.0,0,16.000328548840837,60,1,0,129.02112979732644
277017,25206420,35000.0,35000.0, 36 months,10.15,1131.82,B,4 years,MORTGAGE,120000.0,Verified,2014-08-01,Fully Paid,debt_consolidation,19.84,0.0,1998-09-01,9.0,0.0,19158.0,78.2,37068.9,2015-04-01,0.0,0.0,295100.0,78.2,34925.0,2.0,100.0,28.0,B2,0.0,0.0,0,7.983736832378488,36,1,0,190.98544117949035
158237,1499409,8975.0,8975.0, 36 months,17.77,323.44,D,9 years,RENT,26000.0,Verified,2012-09-01,Charged Off,credit_card,23.3,0.0,2007-04-01,10.0,0.0,4045.0,31.9,7513.87,2014-04-01,0.0,0.0,17317.0,53.4,8975.0,3.0,100.0,17.0,D1,0.0,0.0,1,18.957268116388427,36,3,1,65.05267048604694
233804,31567419,8950.0,8950.0, 36 months,18.99,328.03,E,8 years,MORTGAGE,60000.0,Verified,2014-10-01,Fully Paid,debt_consolidation,21.48,0.0,1998-05-01,14.0,0.0,9678.0,43.6,9902.95,2015-05-01,0.0,0.0,156585.0,47.0,8950.0,2.0,100.0,23.0,E1,0.0,217.0,0,6.965235425778763,36,1,0,197.03073985092095
80654,5254905,20050.0,20050.0, 36 months,11.14,657.75,B,10+ years,MORTGAGE,45000.0,Verified,2013-07-01,Fully Paid,home_improvement,9.36,0.0,2002-08-01,8.0,0.0,11680.0,77.9,23233.8400038268,2015-07-01,0.0,0.0,221261.0,87.4,20050.0,0.0,100.0,13.0,B2,0.0,0.0,0,23.984065381219327,36,1,0,130.99242284235817
356302,15480218,20000.0,20000.0, 36 months,10.99,654.68,B,10+ years,RENT,126000.0,Verified,2014-05-01,Fully Paid,debt_consolidation,8.75,0.0,2001-05-01,14.0,4.0,23140.0,36.9,20362.0150570556,2014-07-01,0.0,0.0,380136.0,56.0,20000.0,0.0,100.0,30.0,B2,0.0,0.0,0,2.0041479291155877,36,1,0,155.9949896301772
45730,7336653,15000.0,15000.0, 36 months,12.99,505.34,B,3 years,MORTGAGE,95533.0,Verified,2013-09-01,Fully Paid,debt_consolidation,15.4,0.0,1998-06-01,12.0,1.0,26420.0,76.1,15475.95,2013-12-01,0.0,0.0,296396.0,76.4,15000.0,3.0,100.0,24.0,B4,0.0,0.0,0,2.9897944516314503,36,1,0,183.03455923119571
373293,13447115,8975.0,8975.0, 36 months,16.59,318.16,D,2 years,RENT,67000.0,Verified,2014-04-01,Charged Off,debt_consolidation,21.53,2.0,1998-11-01,20.0,0.0,31499.0,26.5,4154.5,2015-01-01,1291.06,0.0,338224.0,26.5,8975.0,2.0,95.7,48.0,D1,0.0,0.0,1,9.035093123062076,36,3,1,184.97299739214358
233158,31617633,24000.0,24000.0, 36 months,14.49,825.99,C,5 years,RENT,118000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,13.1,0.0,2003-12-01,13.0,0.0,6678.0,28.2,10718.55,2015-12-01,0.0,0.0,31558.0,27.5,24000.0,0.0,95.5,22.0,C4,0.0,0.0,1,13.996180619725251,36,3,1,130.0067763198423
399197,11995668,10000.0,10000.0, 36 months,12.49,334.49,B,10+ years,RENT,43000.0,Verified,2014-02-01,Charged Off,medical,26.07,0.0,1993-12-01,12.0,1.0,9987.0,68.4,7106.29,2015-09-01,750.98,0.0,24695.0,76.2,10000.0,0.0,100.0,21.0,B4,0.0,135.0,1,18.957268116388427,36,3,1,242.04193104581202
97231,5037840,18725.0,18725.0, 36 months,18.49,681.57,D,2 years,RENT,50000.0,Verified,2013-05-01,Charged Off,debt_consolidation,22.75,0.0,1997-11-01,17.0,0.0,18388.0,76.3,11295.87,2014-05-01,3798.6,0.0,32031.0,86.0,18725.0,2.0,93.0,32.0,D2,0.0,0.0,1,11.992032690609664,36,3,1,185.95864391465943
396997,12345422,16000.0,16000.0, 36 months,12.49,535.19,B,5 years,MORTGAGE,72000.0,Source Verified,2014-02-01,Fully Paid,debt_consolidation,21.43,0.0,1995-10-01,14.0,0.0,26719.0,63.0,17550.94,2014-12-01,0.0,0.0,212228.0,74.8,16000.0,2.0,100.0,30.0,B4,0.0,0.0,0,9.955029877410214,36,1,0,220.0620135937083
249114,29703913,3600.0,3600.0, 36 months,13.35,121.91,C,2 years,RENT,33700.0,Not Verified,2014-10-01,Fully Paid,credit_card,25.93,2.0,2006-03-01,12.0,0.0,3101.0,25.4,3948.84,2015-07-01,0.0,0.0,54765.0,25.5,3600.0,1.0,84.6,13.0,C2,0.0,0.0,0,8.969383354894351,36,1,0,103.03291648699152
3821,9857150,12000.0,12000.0, 36 months,6.62,368.45,A,10+ years,MORTGAGE,140000.0,Verified,2013-12-01,Fully Paid,credit_card,24.9,0.0,1996-09-01,16.0,0.0,44674.0,61.8,13144.509993136,2016-01-01,0.0,0.0,523232.0,68.6,11950.0,0.0,97.4,38.0,A2,0.0,0.0,0,25.002566787819053,36,1,0,206.98576972833118
220335,33341706,28000.0,28000.0, 60 months,25.8,835.03,G,10+ years,MORTGAGE,103000.0,Verified,2014-11-01,Charged Off,debt_consolidation,29.84,0.0,2000-09-01,13.0,1.0,13761.0,56.4,8310.17,2015-09-01,0.0,0.0,192847.0,78.6,27975.0,4.0,97.5,51.0,G1,0.0,0.0,1,9.987884761494076,60,3,1,169.99117024990247
35898,7690252,11500.0,11500.0, 36 months,7.62,358.36,A,1 year,RENT,58000.0,Source Verified,2013-10-01,Fully Paid,credit_card,24.85,0.0,1992-07-01,11.0,0.0,13253.0,37.9,12032.8179905106,2014-06-01,0.0,0.0,102832.0,39.0,11500.0,0.0,97.0,42.0,A3,0.0,0.0,0,7.983736832378488,36,1,0,255.01961025893755
309170,20720187,15000.0,15000.0, 36 months,16.29,529.51,D,4 years,MORTGAGE,142000.0,Source Verified,2014-07-01,Fully Paid,debt_consolidation,8.48,0.0,1997-06-01,11.0,1.0,5385.0,26.5,16623.82,2015-04-01,0.0,0.0,109201.0,43.1,15000.0,2.0,97.1,35.0,D2,0.0,0.0,0,9.002238238978213,36,1,0,204.9816217992156
268712,26200348,18550.0,18550.0, 60 months,20.2,493.53,E,3 years,RENT,210000.0,Source Verified,2014-09-01,Charged Off,small_business,4.46,0.0,2001-05-01,4.0,0.0,1098.0,11.4,7896.48,2016-01-01,0.0,0.0,48497.0,14.3,18550.0,3.0,100.0,15.0,E3,0.0,0.0,1,16.000328548840837,60,3,1,160.03614037249224
68292,6444755,10000.0,10000.0, 36 months,15.88,350.98,C,10+ years,RENT,73800.0,Not Verified,2013-08-01,Charged Off,credit_card,23.56,0.0,1993-12-01,12.0,0.0,23511.0,86.1,8824.130000000003,2015-07-01,753.93,0.0,42099.0,96.7,10000.0,3.0,100.0,21.0,C4,0.0,0.0,1,22.965563974619602,36,3,1,235.9966323743814
248255,29644383,28000.0,28000.0, 36 months,16.29,988.42,D,5 years,RENT,95000.0,Verified,2014-10-01,Fully Paid,other,7.04,0.0,2008-02-01,3.0,0.0,15062.0,64.1,30061.6,2015-03-01,0.0,0.0,23769.0,64.1,28000.0,0.0,100.0,4.0,D2,0.0,0.0,0,4.9610874966631755,36,1,0,79.96878786012033
201974,35823615,5000.0,5000.0, 36 months,12.99,168.45,C,3 years,OWN,42000.0,Source Verified,2014-11-01,Charged Off,credit_card,27.03,0.0,2005-05-01,15.0,0.0,12398.0,44.9,1239.46,2015-03-01,569.27,0.0,30661.0,72.7,5000.0,2.0,100.0,28.0,C2,0.0,0.0,1,3.942586090063451,36,3,1,114.03930265508532
86626,5714913,12000.0,12000.0, 36 months,11.14,393.67,B,5 years,MORTGAGE,93000.0,Source Verified,2013-06-01,Fully Paid,debt_consolidation,10.34,0.0,2001-02-01,10.0,1.0,13307.0,81.6,14059.119998764601,2015-10-01,0.0,0.0,181709.0,89.9,12000.0,0.0,100.0,16.0,B2,0.0,0.0,0,27.992361239450503,36,1,0,147.945543029631
287714,23883726,11000.0,11000.0, 60 months,16.99,273.32,D,10+ years,MORTGAGE,65000.0,Not Verified,2014-08-01,Fully Paid,credit_card,21.69,0.0,2003-05-01,13.0,1.0,10348.0,28.1,12909.84,2015-09-01,0.0,0.0,194902.0,100.9,11000.0,2.0,100.0,42.0,D3,0.0,0.0,0,13.010534097209389,60,1,0,135.0335735846732
87934,5535679,16000.0,16000.0, 36 months,10.16,517.48,B,10+ years,MORTGAGE,97000.0,Source Verified,2013-06-01,Fully Paid,debt_consolidation,5.33,0.0,1990-12-01,7.0,1.0,17034.0,44.0,18451.87,2015-09-01,0.0,0.0,173713.0,49.1,16000.0,1.0,100.0,12.0,B1,0.0,0.0,0,27.00671471693464,36,1,0,270.0014374011787
365828,14658381,17975.0,17975.0, 36 months,18.25,652.1,D,2 years,RENT,45000.0,Source Verified,2014-04-01,Fully Paid,debt_consolidation,25.07,0.0,1996-03-01,8.0,0.0,14024.0,86.6,21868.21,2015-09-01,0.0,0.0,22808.0,65.2,17975.0,1.0,87.5,16.0,D3,0.0,0.0,0,17.018829955440562,36,1,0,217.00650937390913
123823,3296250,14300.0,14300.0, 36 months,8.9,454.08,A,6 years,RENT,54000.0,Not Verified,2013-02-01,Fully Paid,debt_consolidation,18.73,1.0,1990-12-01,13.0,0.0,15762.0,43.2,16346.507256018,2016-02-01,0.0,0.0,26126.0,53.2,14275.0,0.0,96.0,26.0,A5,0.0,0.0,0,35.97609807182899,36,1,0,266.05885131111523
147952,1623960,15000.0,15000.0, 36 months,14.33,515.08,C,,MORTGAGE,70000.0,Source Verified,2012-10-01,Fully Paid,debt_consolidation,17.76,0.0,1983-05-01,14.0,0.0,10104.0,41.6,16463.61,2013-07-01,0.0,0.0,207740.0,67.5,15000.0,1.0,93.0,32.0,C1,0.0,0.0,0,8.969383354894351,36,1,0,353.058584365182
262580,27491766,12175.0,12175.0, 36 months,19.52,449.5,E,10+ years,MORTGAGE,65000.0,Not Verified,2014-09-01,Charged Off,debt_consolidation,20.64,1.0,1998-05-01,12.0,0.0,3584.0,44.8,6522.4,2015-07-01,2027.4,0.0,241362.0,57.9,12175.0,2.0,92.6,29.0,E2,0.0,0.0,1,9.955029877410214,36,3,1,196.0450933284051
374071,13347851,22000.0,22000.0, 60 months,23.43,625.64,F,10+ years,MORTGAGE,55000.0,Not Verified,2014-04-01,Charged Off,debt_consolidation,20.33,0.0,2004-05-01,14.0,0.0,20417.0,61.1,7507.68,2015-04-01,0.0,0.0,207407.0,93.6,21925.0,1.0,94.7,23.0,F1,0.0,0.0,1,11.992032690609664,60,3,1,119.00039015174849
138574,2310457,12800.0,12800.0, 36 months,14.33,439.53,C,10+ years,MORTGAGE,65500.0,Verified,2012-12-01,Charged Off,credit_card,32.32,0.0,1994-07-01,20.0,0.0,25754.0,70.8,13790.6,2014-08-01,28.87,0.0,314922.0,81.1,12775.0,5.0,100.0,51.0,C1,0.0,0.0,1,19.975769522988152,36,3,1,221.04766011622416
258989,28492753,24000.0,24000.0, 36 months,11.67,793.37,B,3 years,RENT,125000.0,Verified,2014-10-01,Fully Paid,debt_consolidation,17.41,1.0,1986-03-01,8.0,0.0,6392.0,78.9,27514.2100072973,2016-05-01,0.0,0.0,37888.0,95.3,23900.0,0.0,83.3,36.0,B4,0.0,0.0,0,18.990123000472288,36,1,0,343.0378447196041
222973,30366037,8000.0,8000.0, 36 months,13.35,270.91,C,7 years,MORTGAGE,62000.0,Not Verified,2014-10-01,Charged Off,debt_consolidation,30.44,1.0,2005-09-01,12.0,0.0,8469.0,35.4,4195.09,2015-10-01,1221.01,0.0,374110.0,45.8,8000.0,0.0,93.7,32.0,C2,0.0,0.0,1,11.992032690609664,36,3,1,108.97965050617056
27244,7657728,23500.0,23500.0, 60 months,9.67,495.5,B,10+ years,MORTGAGE,65000.0,Source Verified,2013-11-01,Fully Paid,credit_card,12.39,0.0,2001-03-01,10.0,0.0,22657.0,46.7,27146.9800098485,2015-09-01,0.0,0.0,168958.0,52.1,23450.0,0.0,100.0,23.0,B1,0.0,0.0,0,21.979917452103738,60,1,0,152.05240354011377
245737,29994683,20000.0,20000.0, 36 months,6.03,608.72,A,10+ years,MORTGAGE,98000.0,Source Verified,2014-10-01,Fully Paid,credit_card,25.88,0.0,1997-09-01,31.0,0.0,54893.0,66.6,21391.6900000032,2016-03-01,0.0,0.0,372008.0,76.6,20000.0,0.0,100.0,50.0,A1,0.0,0.0,0,16.9859750713567,36,1,0,204.9816217992156
17816,8617073,8450.0,8450.0, 36 months,15.61,295.46,C,1 year,RENT,65000.0,Not Verified,2013-11-01,Fully Paid,debt_consolidation,14.05,0.0,2007-05-01,7.0,0.0,4230.0,54.9,10136.44,2015-06-01,0.0,0.0,26126.0,78.3,8450.0,1.0,90.0,10.0,C3,0.0,0.0,0,18.957268116388427,36,1,0,78.06320458325634
150376,1589931,8400.0,8400.0, 36 months,17.27,300.62,C,7 years,RENT,120000.0,Not Verified,2012-10-01,Fully Paid,debt_consolidation,18.64,0.0,2004-05-01,10.0,0.0,9191.0,95.7,10808.4300062593,2015-07-01,0.0,0.0,63649.0,95.7,8400.0,1.0,100.0,22.0,C5,0.0,0.0,0,32.95344873611368,36,1,0,101.02876855787594
230413,31788224,15000.0,15000.0, 60 months,23.43,426.58,F,8 years,RENT,30000.0,Source Verified,2014-10-01,Charged Off,debt_consolidation,13.56,1.0,1999-06-01,11.0,0.0,9619.0,57.6,3819.7,2015-07-01,0.0,0.0,12060.0,66.9,15000.0,0.0,95.0,20.0,F1,0.0,0.0,1,8.969383354894351,60,3,1,184.02020575371156
295054,22443045,33500.0,33500.0, 36 months,11.67,1107.41,B,10+ years,RENT,67000.0,Verified,2014-07-01,Fully Paid,credit_card,8.62,0.0,1994-01-01,13.0,0.0,22284.0,53.3,38191.72,2016-02-01,0.0,0.0,178329.0,48.4,33500.0,1.0,97.0,33.0,B4,0.0,0.0,0,19.055832768640013,36,1,0,245.95166225179162
328109,18935453,4075.0,4075.0, 36 months,13.98,139.24,C,6 years,RENT,80000.0,Not Verified,2014-06-01,Fully Paid,credit_card,14.97,1.0,1996-09-01,7.0,0.0,6089.0,44.4,4779.57,2015-12-01,0.0,0.0,40220.0,98.2,4075.0,1.0,95.3,43.0,C3,0.0,0.0,0,18.004476477956427,36,1,0,212.96535863159409
218338,33340575,5000.0,5000.0, 36 months,8.19,157.13,A,< 1 year,OWN,110000.0,Not Verified,2014-11-01,Fully Paid,debt_consolidation,10.01,0.0,2000-01-01,11.0,0.0,4714.0,33.4,5481.7500000209,2016-05-01,0.0,0.0,36310.0,55.3,5000.0,0.0,100.0,14.0,A5,0.0,0.0,0,17.971621593872563,36,1,0,178.00776196636482
