,0
44292,1
44293,0
44294,1
44295,3
44296,0
44297,1
44298,1
44299,1
44300,1
44301,0
44302,1
44303,0
44304,0
44305,1
44306,2
44307,1
44308,0
44309,1
44310,0
44311,1
44312,0
44313,3
44314,0
44315,1
44316,1
44317,2
44318,3
44319,1
44320,2
44321,0
44322,0
44323,1
44324,1
44325,2
44326,1
44327,1
44328,2
44329,1
44330,1
44331,0
44332,3
44333,0
44334,1
44335,1
44336,1
44337,1
44338,1
44339,1
44340,2
44341,2
44342,3
44343,0
44344,0
44345,3
44346,0
44347,0
44348,0
44349,1
44350,1
44351,1
44352,0
44353,2
44354,1
44355,2
44356,1
44357,0
44358,0
44359,0
44360,0
44361,1
44362,0
44363,0
44364,1
44365,0
44366,0
44367,3
44368,0
44369,1
44370,0
44371,1
44372,0
44373,2
44374,1
44375,2
44376,0
44377,0
44378,1
44379,1
44380,0
44381,0
44382,1
44383,0
44384,0
44385,0
44386,0
44387,2
44388,0
44389,1
44390,0
44391,2
44392,0
44393,1
44394,0
44395,3
44396,2
44397,1
44398,0
44399,0
44400,0
44401,0
44402,2
44403,0
44404,1
44405,0
44406,1
44407,1
44408,2
44409,1
44410,0
44411,3
44412,3
44413,0
44414,0
44415,1
44416,1
44417,1
44418,2
44419,0
44420,0
44421,0
44422,0
44423,0
44424,0
44425,0
44426,1
44427,0
44428,2
44429,1
44430,1
44431,1
44432,3
44433,2
44434,2
44435,1
44436,1
44437,2
44438,0
44439,1
44440,2
44441,2
44442,0
44443,1
44444,0
44445,1
44446,0
44447,1
44448,0
44449,1
44450,0
44451,1
44452,0
44453,3
44454,1
44455,0
44456,2
44457,1
44458,0
44459,0
44460,2
44461,0
44462,1
44463,0
44464,0
44465,1
44466,1
44467,0
44468,0
44469,1
44470,1
44471,0
44472,1
44473,1
44474,0
44475,1
44476,0
44477,2
44478,2
44479,1
44480,0
44481,3
44482,0
44483,2
44484,2
44485,1
44486,0
44487,0
44488,2
44489,0
44490,2
44491,1
44492,0
44493,0
44494,0
44495,2
44496,1
44497,1
44498,3
44499,1
44500,0
44501,1
44502,2
44503,1
44504,3
44505,0
44506,0
44507,2
44508,3
44509,1
44510,0
44511,1
44512,1
44513,2
44514,2
44515,1
44516,0
44517,0
44518,0
44519,1
44520,1
44521,0
44522,1
44523,1
44524,2
44525,1
44526,3
44527,2
44528,1
44529,0
44530,0
44531,0
44532,0
44533,1
44534,1
44535,1
44536,1
44537,0
44538,0
44539,0
44540,0
44541,1
44542,2
44543,1
44544,1
44545,2
44546,1
44547,0
44548,0
44549,0
44550,2
44551,0
44552,1
44553,0
44554,0
44555,0
44556,0
44557,0
44558,3
44559,0
44560,2
44561,0
44562,1
44563,0
44564,0
44565,2
44566,1
44567,1
44568,2
44569,3
44570,0
44571,1
44572,3
44573,0
44574,2
44575,1
44576,0
44577,2
44578,0
44579,1
44580,0
44581,1
44582,2
44583,2
44584,0
44585,0
44586,0
44587,3
44588,0
44589,0
44590,1
44591,1
44592,1
44593,1
44594,0
44595,0
44596,0
44597,1
44598,0
44599,1
44600,0
44601,3
44602,2
44603,0
44604,0
44605,1
44606,3
44607,0
44608,0
44609,1
44610,1
44611,2
44612,1
44613,0
44614,0
44615,0
44616,2
44617,2
44618,0
44619,1
44620,2
44621,2
44622,1
44623,0
44624,0
44625,0
44626,2
44627,0
44628,0
44629,0
44630,1
44631,0
44632,1
44633,1
44634,3
44635,1
44636,1
44637,2
44638,1
44639,0
44640,1
44641,1
44642,0
44643,3
44644,0
44645,2
44646,1
44647,1
44648,0
44649,2
44650,1
44651,1
44652,2
44653,1
44654,3
44655,1
44656,3
44657,1
44658,3
44659,2
44660,0
44661,0
44662,2
44663,0
44664,2
44665,1
44666,3
44667,1
44668,2
44669,0
44670,0
44671,1
44672,0
44673,0
44674,0
44675,2
44676,0
44677,2
44678,0
44679,2
44680,1
44681,0
44682,0
44683,1
44684,2
44685,2
44686,2
44687,1
44688,0
44689,0
44690,0
44691,3
44692,0
44693,1
44694,0
44695,0
44696,0
44697,1
44698,0
44699,0
44700,1
44701,2
44702,1
44703,0
44704,0
44705,2
44706,0
44707,1
44708,2
44709,0
44710,2
44711,2
44712,0
44713,3
44714,1
44715,0
44716,0
44717,0
44718,3
44719,0
44720,2
44721,0
44722,1
44723,0
44724,3
44725,0
44726,0
44727,1
44728,3
44729,1
44730,0
44731,0
44732,0
44733,3
44734,0
44735,3
44736,0
44737,0
44738,1
44739,0
44740,2
44741,3
44742,0
44743,0
44744,0
44745,0
44746,3
44747,0
44748,0
44749,2
44750,3
44751,1
44752,0
44753,0
44754,1
44755,1
44756,1
44757,0
44758,2
44759,2
44760,0
44761,1
44762,2
44763,3
44764,1
44765,1
44766,0
44767,1
44768,1
44769,3
44770,2
44771,1
44772,2
44773,0
44774,1
44775,2
44776,0
44777,2
44778,0
44779,0
44780,0
44781,2
44782,1
44783,0
44784,1
44785,3
44786,0
44787,1
44788,1
44789,1
44790,0
44791,1
44792,1
44793,1
44794,1
44795,1
44796,2
44797,0
44798,1
44799,1
44800,3
44801,2
44802,0
44803,2
44804,2
44805,2
44806,2
44807,0
44808,0
44809,0
44810,0
44811,0
44812,1
44813,1
44814,2
44815,0
44816,2
44817,0
44818,1
44819,0
44820,1
44821,0
44822,0
44823,2
44824,1
44825,0
44826,1
44827,1
44828,1
44829,0
44830,1
44831,0
44832,3
44833,2
44834,0
44835,0
44836,0
44837,0
44838,1
44839,1
44840,0
44841,2
44842,1
44843,3
44844,1
44845,0
44846,3
44847,0
44848,2
44849,0
44850,0
44851,2
44852,1
44853,1
44854,1
44855,1
44856,1
44857,1
44858,0
44859,0
44860,1
44861,1
44862,1
44863,0
44864,0
44865,0
44866,1
44867,0
44868,0
44869,1
44870,1
44871,2
44872,0
44873,0
44874,2
44875,2
44876,0
44877,0
44878,0
44879,0
44880,1
44881,0
44882,1
44883,1
44884,1
44885,1
44886,0
44887,0
44888,0
44889,0
44890,2
44891,0
44892,1
44893,1
44894,2
44895,0
44896,0
44897,1
44898,0
44899,2
44900,2
44901,1
44902,1
44903,1
44904,2
44905,0
44906,3
44907,1
44908,0
44909,1
44910,3
44911,3
44912,3
44913,1
44914,1
44915,2
44916,1
44917,2
44918,0
44919,0
44920,2
44921,3
44922,1
44923,1
44924,0
44925,2
44926,2
44927,1
44928,0
44929,1
44930,1
44931,0
44932,0
44933,1
44934,1
44935,1
44936,1
44937,1
44938,1
44939,1
44940,2
44941,0
44942,0
44943,2
44944,3
44945,1
44946,2
44947,0
44948,3
44949,0
44950,1
44951,0
44952,1
44953,3
44954,2
44955,3
44956,3
44957,1
44958,1
44959,0
44960,2
44961,1
44962,0
44963,0
44964,1
44965,3
44966,1
44967,0
44968,2
44969,1
44970,0
44971,2
44972,2
44973,1
44974,1
44975,2
44976,0
44977,0
44978,0
44979,1
44980,3
44981,1
44982,1
44983,0
44984,0
44985,1
44986,0
44987,0
44988,2
44989,1
44990,0
44991,0
44992,3
44993,0
44994,0
44995,0
44996,0
44997,0
44998,0
44999,0
45000,0
45001,0
45002,2
45003,1
45004,0
45005,2
45006,3
45007,0
45008,1
45009,1
45010,0
45011,1
45012,1
45013,0
45014,2
45015,1
45016,1
45017,1
45018,2
45019,0
45020,1
45021,1
45022,0
45023,1
45024,3
45025,0
45026,0
45027,3
45028,0
45029,2
45030,0
45031,2
45032,1
45033,0
45034,1
45035,1
45036,1
45037,0
45038,1
45039,0
45040,0
45041,1
45042,2
45043,2
45044,0
45045,0
45046,1
45047,1
45048,2
45049,1
45050,0
45051,0
45052,0
45053,3
45054,0
45055,0
45056,1
45057,1
45058,0
45059,0
45060,3
45061,0
45062,1
45063,1
45064,0
45065,3
45066,0
45067,1
45068,0
45069,1
45070,3
45071,2
45072,2
45073,1
45074,0
45075,1
45076,3
45077,0
45078,3
45079,1
45080,2
45081,1
45082,0
45083,3
45084,1
45085,0
45086,0
45087,0
45088,2
45089,0
45090,1
45091,1
45092,1
45093,0
45094,1
45095,1
45096,0
45097,1
45098,1
45099,3
45100,1
45101,1
45102,3
45103,0
45104,3
45105,2
45106,1
45107,2
45108,3
45109,0
45110,1
45111,3
45112,0
45113,1
45114,0
45115,0
45116,0
45117,0
45118,1
45119,1
45120,2
45121,0
45122,0
45123,1
45124,2
45125,0
45126,0
45127,3
45128,0
45129,1
45130,0
45131,0
45132,2
45133,0
45134,0
45135,0
45136,1
45137,0
45138,0
45139,2
45140,1
45141,2
45142,2
45143,2
45144,2
45145,2
45146,0
45147,0
45148,0
45149,1
45150,0
45151,0
45152,0
45153,0
45154,2
45155,1
45156,0
45157,0
45158,1
45159,0
45160,0
45161,0
45162,0
45163,1
45164,3
45165,2
45166,1
45167,2
45168,0
45169,1
45170,2
45171,0
45172,0
45173,0
45174,0
45175,1
45176,1
45177,0
45178,3
45179,1
45180,1
45181,1
45182,0
45183,1
45184,0
45185,0
45186,2
45187,1
45188,0
45189,1
45190,0
45191,3
45192,1
45193,1
45194,1
45195,1
45196,2
45197,2
45198,1
45199,1
45200,3
45201,0
45202,0
45203,1
45204,3
45205,1
45206,1
45207,0
45208,2
45209,0
45210,0
45211,1
45212,1
45213,2
45214,0
45215,0
45216,0
45217,0
45218,1
45219,0
45220,1
45221,0
45222,1
45223,2
45224,0
45225,0
45226,1
45227,0
45228,1
45229,1
45230,3
45231,0
45232,0
45233,2
45234,0
45235,0
45236,0
45237,1
45238,0
45239,1
45240,2
45241,1
45242,1
45243,0
45244,1
45245,1
45246,0
45247,1
45248,0
45249,0
45250,1
45251,1
45252,0
45253,3
45254,0
45255,0
45256,1
45257,1
45258,1
45259,2
45260,3
45261,2
45262,0
45263,2
45264,1
45265,1
45266,1
45267,1
45268,0
45269,1
45270,0
45271,2
45272,0
45273,1
45274,0
45275,1
45276,0
45277,0
45278,3
45279,1
45280,3
45281,0
45282,0
45283,2
45284,0
45285,1
45286,0
45287,3
45288,1
45289,2
45290,0
45291,1
45292,0
45293,0
45294,0
45295,2
45296,2
45297,3
45298,1
45299,0
45300,1
45301,0
45302,0
45303,1
45304,0
45305,2
45306,3
45307,2
45308,0
45309,1
45310,0
45311,3
45312,3
45313,0
45314,3
45315,1
45316,2
45317,0
45318,0
45319,1
45320,3
45321,1
45322,0
45323,0
45324,0
45325,2
45326,1
45327,2
45328,0
45329,0
45330,0
45331,2
45332,0
45333,0
45334,3
45335,0
45336,0
45337,0
45338,1
45339,0
45340,2
45341,2
45342,0
45343,1
45344,0
45345,1
45346,2
45347,2
45348,0
45349,0
45350,1
45351,1
45352,1
45353,1
45354,1
45355,0
45356,0
45357,2
45358,1
45359,1
45360,1
45361,0
45362,2
45363,3
45364,1
45365,2
45366,1
45367,1
45368,1
45369,1
45370,0
45371,0
45372,1
45373,1
45374,0
45375,2
45376,0
45377,0
45378,1
45379,1
45380,0
45381,0
45382,0
45383,2
45384,2
45385,2
45386,0
45387,0
45388,1
45389,1
45390,2
45391,1
45392,1
45393,2
45394,1
45395,0
45396,1
45397,0
45398,1
45399,2
45400,1
45401,1
45402,0
45403,0
45404,0
45405,0
45406,3
45407,1
45408,1
45409,1
45410,0
45411,1
45412,1
45413,0
45414,3
45415,2
45416,0
45417,0
45418,3
45419,0
45420,1
45421,1
45422,2
45423,1
45424,1
45425,1
45426,0
45427,0
45428,1
45429,0
45430,1
45431,0
45432,0
45433,0
45434,2
45435,0
45436,3
45437,0
45438,2
45439,3
45440,3
45441,0
45442,1
45443,0
45444,1
45445,1
45446,0
45447,0
45448,1
45449,3
45450,1
45451,2
45452,2
45453,0
45454,0
45455,0
45456,0
45457,3
45458,3
45459,1
45460,0
45461,1
45462,1
45463,0
45464,0
45465,0
45466,1
45467,3
45468,0
45469,1
45470,2
45471,0
45472,2
45473,0
45474,0
45475,1
45476,3
45477,1
45478,0
45479,0
45480,0
45481,0
45482,1
45483,1
45484,0
45485,0
45486,3
45487,1
45488,3
45489,3
45490,3
45491,1
45492,1
45493,1
45494,1
45495,1
45496,3
45497,1
45498,1
45499,1
45500,1
45501,2
45502,0
45503,3
45504,0
45505,1
45506,1
45507,0
45508,0
45509,1
45510,0
45511,3
45512,1
45513,1
45514,2
45515,0
45516,2
45517,0
45518,0
45519,0
45520,2
45521,1
45522,2
45523,1
45524,0
45525,0
45526,1
45527,1
45528,1
45529,1
45530,1
45531,1
45532,1
45533,3
45534,1
45535,0
45536,0
45537,2
45538,2
45539,3
45540,2
45541,1
45542,0
45543,2
45544,3
45545,2
45546,1
45547,2
45548,0
45549,0
45550,0
45551,2
45552,1
45553,2
45554,2
45555,1
45556,2
45557,1
45558,1
45559,2
45560,0
45561,0
45562,1
45563,3
45564,0
45565,3
45566,1
45567,0
45568,1
45569,0
45570,0
45571,2
45572,3
45573,0
45574,2
45575,2
45576,2
45577,0
45578,1
45579,0
45580,0
45581,0
45582,2
45583,0
45584,0
45585,0
45586,0
45587,1
45588,0
45589,1
45590,1
45591,0
45592,0
45593,3
45594,0
45595,0
45596,1
45597,0
45598,3
45599,0
45600,2
45601,2
45602,2
45603,0
45604,1
45605,0
45606,0
45607,1
45608,0
45609,2
45610,0
45611,1
45612,0
45613,2
45614,1
45615,1
45616,0
45617,0
45618,1
45619,1
45620,1
45621,1
45622,1
45623,1
45624,0
45625,2
45626,1
45627,0
45628,1
45629,0
45630,1
45631,2
45632,0
45633,0
45634,2
45635,1
45636,1
45637,1
45638,1
45639,0
45640,1
45641,1
45642,0
45643,1
45644,0
45645,1
45646,1
45647,1
45648,2
45649,1
45650,0
45651,0
45652,1
45653,0
45654,0
45655,0
45656,0
45657,1
45658,1
45659,0
45660,1
45661,2
45662,2
45663,0
45664,1
45665,3
45666,3
45667,1
45668,2
45669,0
45670,2
45671,3
45672,2
45673,1
45674,1
45675,1
45676,1
45677,3
45678,0
45679,2
45680,1
45681,3
45682,1
45683,0
45684,3
45685,0
45686,1
45687,1
45688,0
45689,0
45690,1
45691,2
45692,0
45693,0
45694,0
45695,3
45696,0
45697,0
45698,3
45699,0
45700,0
45701,2
45702,2
45703,1
45704,2
45705,1
45706,0
45707,2
45708,2
45709,1
45710,0
45711,3
45712,0
45713,0
45714,0
45715,1
45716,1
45717,1
45718,1
45719,1
45720,1
45721,0
45722,0
45723,0
45724,2
45725,1
45726,1
45727,1
45728,1
45729,1
45730,0
45731,2
45732,3
45733,3
45734,0
45735,3
45736,0
45737,1
45738,1
45739,2
45740,1
45741,0
45742,3
45743,1
45744,0
45745,0
45746,0
45747,3
45748,1
45749,1
45750,1
45751,0
45752,1
45753,1
45754,0
45755,2
45756,1
45757,1
45758,0
45759,1
45760,1
45761,0
45762,1
45763,2
45764,0
45765,3
45766,1
45767,1
45768,1
45769,1
45770,3
45771,0
45772,1
45773,0
45774,3
45775,0
45776,1
45777,1
45778,0
45779,1
45780,0
45781,0
45782,1
45783,0
45784,1
45785,0
45786,1
45787,3
45788,2
45789,0
45790,3
45791,0
45792,0
45793,3
45794,1
45795,1
45796,2
45797,2
45798,1
45799,0
45800,2
45801,0
45802,1
45803,2
45804,1
45805,3
45806,0
45807,0
45808,0
45809,0
45810,2
45811,0
45812,0
45813,1
45814,3
45815,0
45816,0
45817,1
45818,1
45819,0
45820,1
45821,2
45822,0
45823,2
45824,2
45825,0
45826,3
45827,1
45828,0
45829,3
45830,1
45831,0
45832,3
45833,1
45834,0
45835,0
45836,1
45837,3
45838,3
45839,0
45840,3
45841,1
45842,1
45843,0
45844,1
45845,1
45846,1
45847,1
45848,0
45849,1
45850,2
45851,0
45852,1
45853,0
45854,0
45855,0
45856,0
45857,0
45858,0
45859,3
45860,2
45861,2
45862,3
45863,2
45864,1
45865,1
45866,0
45867,0
45868,0
45869,0
45870,1
45871,3
45872,2
45873,1
45874,1
45875,3
45876,0
45877,0
45878,1
45879,2
45880,1
45881,1
45882,0
45883,0
45884,0
45885,1
45886,0
45887,0
45888,0
45889,2
45890,2
45891,0
45892,1
45893,0
45894,2
45895,3
45896,2
45897,1
45898,1
45899,2
45900,2
45901,3
45902,1
45903,2
45904,1
45905,2
45906,0
45907,1
45908,1
45909,0
45910,0
45911,0
45912,0
45913,2
45914,0
45915,1
45916,0
45917,1
45918,1
45919,0
45920,2
45921,3
45922,0
45923,1
45924,0
45925,2
45926,0
45927,1
45928,1
45929,0
45930,1
45931,1
45932,2
45933,1
45934,1
45935,0
45936,1
45937,0
45938,1
45939,0
45940,3
45941,3
45942,2
45943,0
45944,1
45945,0
45946,0
45947,2
45948,2
45949,0
45950,2
45951,1
45952,1
45953,2
45954,3
45955,0
45956,3
45957,0
45958,1
45959,1
45960,2
45961,0
45962,1
45963,1
45964,2
45965,1
45966,0
45967,0
45968,1
45969,0
45970,1
45971,3
45972,1
45973,1
45974,3
45975,0
45976,1
45977,1
45978,2
45979,0
45980,2
45981,1
45982,2
45983,0
45984,0
45985,1
45986,0
45987,1
45988,1
45989,1
45990,1
45991,1
45992,1
45993,0
45994,0
45995,2
45996,0
45997,1
45998,0
45999,0
46000,1
46001,0
46002,2
46003,0
46004,0
46005,2
46006,1
46007,0
46008,1
46009,1
46010,1
46011,1
46012,2
46013,2
46014,3
46015,2
46016,0
46017,0
46018,0
46019,1
46020,3
46021,3
46022,2
46023,0
46024,2
46025,0
46026,0
46027,1
46028,1
46029,3
46030,1
46031,0
46032,0
46033,0
46034,1
46035,1
46036,2
46037,2
46038,0
46039,0
46040,1
46041,1
46042,0
46043,3
46044,1
46045,2
46046,0
46047,0
46048,2
46049,0
46050,1
46051,1
46052,1
46053,1
46054,0
46055,0
46056,0
46057,2
46058,0
46059,1
46060,2
46061,1
46062,0
46063,1
46064,1
46065,1
46066,1
46067,1
46068,0
46069,0
46070,1
46071,0
46072,0
46073,2
46074,3
46075,0
46076,3
46077,2
46078,0
46079,0
46080,0
46081,0
46082,0
46083,0
46084,1
46085,0
46086,3
46087,0
46088,1
46089,0
46090,1
46091,1
46092,3
46093,1
46094,1
46095,1
46096,2
46097,2
46098,0
46099,2
46100,1
46101,0
46102,1
46103,3
46104,2
46105,0
46106,1
46107,1
46108,1
46109,1
46110,0
46111,0
46112,0
46113,0
46114,1
46115,1
46116,0
46117,1
46118,0
46119,0
46120,1
46121,3
46122,2
46123,2
46124,0
46125,0
46126,0
46127,1
46128,1
46129,0
46130,1
46131,1
46132,1
46133,1
46134,0
46135,1
46136,0
46137,1
46138,1
46139,1
46140,0
46141,1
46142,0
46143,1
46144,1
46145,0
46146,2
46147,0
46148,0
46149,3
46150,3
46151,3
46152,0
46153,1
46154,1
46155,1
46156,0
46157,1
46158,1
46159,1
46160,2
46161,0
46162,2
46163,2
46164,1
46165,0
46166,1
46167,1
46168,0
46169,1
46170,0
46171,0
46172,2
46173,0
46174,3
46175,2
46176,1
46177,2
46178,2
46179,1
46180,3
46181,0
46182,0
46183,0
46184,2
46185,0
46186,3
46187,0
46188,1
46189,1
46190,1
46191,0
46192,3
46193,1
46194,1
46195,1
46196,1
46197,0
46198,0
46199,0
46200,1
46201,0
46202,0
46203,0
46204,1
46205,0
46206,2
46207,0
46208,0
46209,1
46210,1
46211,1
46212,0
46213,2
46214,0
46215,2
46216,3
46217,1
46218,1
46219,0
46220,0
46221,1
46222,1
46223,0
46224,1
46225,1
46226,2
46227,0
46228,0
46229,0
46230,1
46231,1
46232,0
46233,1
46234,1
46235,0
46236,1
46237,1
46238,2
46239,1
46240,0
46241,1
46242,3
46243,0
46244,0
46245,2
46246,1
46247,3
46248,1
46249,2
46250,1
46251,1
46252,2
46253,1
46254,1
46255,1
46256,2
46257,1
46258,0
46259,1
46260,0
46261,3
46262,0
46263,0
46264,0
46265,3
46266,0
46267,1
46268,1
46269,2
46270,1
46271,3
46272,1
46273,2
46274,1
46275,2
46276,1
46277,0
46278,1
46279,1
46280,0
46281,1
46282,0
46283,3
46284,0
46285,0
46286,2
46287,0
46288,3
46289,1
46290,2
46291,0
46292,0
46293,3
46294,1
46295,0
46296,1
46297,3
46298,1
46299,0
46300,0
46301,1
46302,3
46303,1
46304,0
46305,2
46306,2
46307,0
46308,0
46309,1
46310,0
46311,1
46312,0
46313,1
46314,3
46315,0
46316,0
46317,1
46318,0
46319,2
46320,3
46321,1
46322,0
46323,0
46324,1
46325,2
46326,0
46327,2
46328,1
46329,1
46330,0
46331,2
46332,1
46333,0
46334,1
46335,0
46336,0
46337,1
46338,1
46339,0
46340,3
46341,0
46342,0
46343,3
46344,1
46345,1
46346,0
46347,0
46348,2
46349,2
46350,3
46351,1
46352,0
46353,0
46354,3
46355,1
46356,3
46357,0
46358,0
46359,2
46360,1
46361,1
46362,3
46363,0
46364,1
46365,1
46366,2
46367,1
46368,2
46369,0
46370,1
46371,0
46372,3
46373,1
46374,0
46375,1
46376,3
46377,1
46378,2
46379,0
46380,0
46381,1
46382,3
46383,0
46384,2
46385,1
46386,2
46387,0
46388,0
46389,1
46390,1
46391,0
46392,2
46393,1
46394,1
46395,0
46396,2
46397,3
46398,2
46399,3
46400,3
46401,1
46402,1
46403,1
46404,3
46405,1
46406,1
46407,0
46408,0
46409,2
46410,1
46411,0
46412,1
46413,0
46414,1
46415,1
46416,1
46417,0
46418,0
46419,1
46420,0
46421,0
46422,0
46423,0
46424,0
46425,1
46426,2
46427,1
46428,1
46429,0
46430,1
46431,0
46432,0
46433,0
46434,3
46435,1
46436,1
46437,2
46438,1
46439,1
46440,1
46441,0
46442,2
46443,1
46444,0
46445,0
46446,3
46447,1
46448,3
46449,0
46450,0
46451,1
46452,2
46453,3
46454,0
46455,0
46456,0
46457,0
46458,1
46459,1
46460,0
46461,1
46462,1
46463,1
46464,1
46465,0
46466,1
46467,1
46468,1
46469,2
46470,1
46471,2
46472,3
46473,0
46474,0
46475,2
46476,0
46477,0
46478,2
46479,2
46480,0
46481,1
46482,1
46483,1
46484,1
46485,1
46486,1
46487,1
46488,3
46489,2
46490,1
46491,0
46492,2
46493,0
46494,1
46495,2
46496,1
46497,0
46498,2
46499,3
46500,1
46501,1
46502,1
46503,1
46504,1
46505,0
46506,1
46507,0
46508,0
46509,0
46510,3
46511,1
46512,2
46513,0
46514,2
46515,2
46516,1
46517,2
46518,0
46519,2
46520,3
46521,2
46522,0
46523,1
46524,0
46525,1
46526,0
46527,0
46528,3
46529,1
46530,1
46531,2
46532,3
46533,0
46534,0
46535,1
46536,1
46537,3
46538,0
46539,0
46540,0
46541,0
46542,0
46543,1
46544,1
46545,2
46546,0
46547,2
46548,1
46549,1
46550,3
46551,1
46552,0
46553,1
46554,0
46555,3
46556,3
46557,0
46558,1
46559,1
46560,1
46561,1
46562,0
46563,2
46564,0
46565,0
46566,1
46567,1
46568,1
46569,3
46570,1
46571,0
46572,2
46573,1
46574,1
46575,1
46576,1
46577,1
46578,0
46579,2
46580,0
46581,1
46582,0
46583,0
46584,0
46585,3
46586,1
46587,1
46588,0
46589,1
46590,0
46591,0
46592,1
46593,1
46594,1
46595,0
46596,3
46597,0
46598,1
46599,2
46600,1
46601,0
46602,0
46603,1
46604,0
46605,0
46606,0
46607,0
46608,1
46609,0
46610,0
46611,3
46612,1
46613,0
46614,0
46615,0
46616,1
46617,1
46618,2
46619,2
46620,0
46621,1
46622,0
46623,2
46624,2
46625,0
46626,1
46627,1
46628,1
46629,1
46630,2
46631,1
46632,3
46633,0
46634,1
46635,2
46636,1
46637,1
46638,1
46639,0
46640,0
46641,0
46642,0
46643,1
46644,0
46645,1
46646,3
46647,0
46648,0
46649,0
46650,0
46651,2
46652,3
46653,1
46654,0
46655,1
46656,1
46657,0
46658,1
46659,0
46660,3
46661,3
46662,0
46663,0
46664,1
46665,0
46666,2
46667,0
46668,3
46669,3
46670,3
46671,0
46672,3
46673,1
46674,1
46675,1
46676,1
46677,1
46678,2
46679,3
46680,1
46681,2
46682,0
46683,3
46684,3
46685,1
46686,1
46687,0
46688,0
46689,2
46690,1
46691,1
46692,2
46693,1
46694,0
46695,1
46696,2
46697,0
46698,3
46699,3
46700,2
46701,0
46702,1
46703,1
46704,2
46705,2
46706,1
46707,0
46708,0
46709,0
46710,3
46711,0
46712,1
46713,3
46714,0
46715,0
46716,0
46717,1
46718,2
46719,0
46720,0
46721,0
46722,1
46723,0
46724,0
46725,1
46726,1
46727,3
46728,1
46729,3
46730,2
46731,0
46732,1
46733,0
46734,0
46735,0
46736,0
46737,0
46738,0
46739,0
46740,0
46741,1
46742,2
46743,1
46744,3
46745,1
46746,0
46747,0
46748,1
46749,1
46750,1
46751,0
46752,0
46753,0
46754,1
46755,2
46756,0
46757,0
46758,3
46759,1
46760,1
46761,0
46762,3
46763,1
46764,1
46765,2
46766,3
46767,0
46768,3
46769,1
46770,0
46771,0
46772,0
46773,1
46774,0
46775,0
46776,0
46777,1
46778,2
46779,0
46780,0
46781,0
46782,0
46783,0
46784,0
46785,1
46786,0
46787,0
46788,1
46789,1
46790,1
46791,2
46792,0
46793,0
46794,1
46795,0
46796,2
46797,0
46798,1
46799,1
46800,0
46801,1
46802,1
46803,3
46804,2
46805,2
46806,1
46807,0
46808,0
46809,3
46810,0
46811,1
46812,0
46813,1
46814,0
46815,3
46816,0
46817,1
46818,2
46819,0
46820,2
46821,0
46822,1
46823,0
46824,0
46825,2
46826,1
46827,2
46828,3
46829,1
46830,0
46831,0
46832,1
46833,3
46834,0
46835,2
46836,1
46837,1
46838,1
46839,0
46840,2
46841,0
46842,1
46843,1
46844,2
46845,0
46846,1
46847,1
46848,3
46849,0
46850,3
46851,0
46852,2
46853,1
46854,0
46855,1
46856,1
46857,0
46858,2
46859,0
46860,0
46861,0
46862,2
46863,0
46864,2
46865,1
46866,2
46867,0
46868,0
46869,1
46870,1
46871,2
46872,2
46873,2
46874,0
46875,2
46876,1
46877,2
46878,2
46879,0
46880,3
46881,1
46882,0
46883,2
46884,3
46885,0
46886,3
46887,1
46888,1
46889,1
46890,0
46891,2
46892,0
46893,0
46894,2
46895,3
46896,1
46897,2
46898,0
46899,1
46900,1
46901,3
46902,2
46903,0
46904,0
46905,1
46906,2
46907,1
46908,0
46909,3
46910,3
46911,2
46912,2
46913,3
46914,0
46915,0
46916,2
46917,1
46918,2
46919,1
46920,3
46921,1
46922,1
46923,2
46924,0
46925,1
46926,0
46927,3
46928,3
46929,0
46930,1
46931,1
46932,2
46933,2
46934,3
46935,2
46936,3
46937,0
46938,1
46939,1
46940,1
46941,2
46942,1
46943,1
46944,3
46945,1
46946,3
46947,0
46948,1
46949,3
46950,2
46951,1
46952,2
46953,0
46954,0
46955,2
46956,1
46957,0
46958,3
46959,2
46960,0
46961,0
46962,0
46963,1
46964,2
46965,1
46966,0
46967,2
46968,3
46969,2
46970,1
46971,0
46972,2
46973,0
46974,1
46975,0
46976,0
46977,1
46978,2
46979,2
46980,0
46981,2
46982,3
46983,1
46984,0
46985,1
46986,1
46987,2
46988,3
46989,0
46990,1
46991,2
46992,0
46993,1
46994,2
46995,2
46996,1
46997,1
46998,1
46999,2
47000,0
47001,1
47002,0
47003,3
47004,0
47005,2
47006,1
47007,0
47008,0
47009,1
47010,3
47011,1
47012,1
47013,2
47014,1
47015,0
47016,0
47017,0
47018,0
47019,1
47020,2
47021,1
47022,1
47023,1
47024,1
47025,2
47026,1
47027,1
47028,1
47029,1
47030,0
47031,0
47032,0
47033,0
47034,0
47035,1
47036,1
47037,0
47038,0
47039,1
47040,0
47041,0
47042,3
47043,2
47044,1
47045,2
47046,1
47047,0
47048,0
47049,2
47050,1
47051,0
47052,1
47053,1
47054,0
47055,1
47056,1
47057,0
47058,0
47059,0
47060,1
47061,2
47062,1
47063,0
47064,0
47065,1
47066,2
47067,1
47068,2
47069,0
47070,0
47071,2
47072,0
47073,2
47074,0
47075,0
47076,0
47077,2
47078,1
47079,0
47080,0
47081,1
47082,1
47083,2
47084,2
47085,3
47086,3
47087,1
47088,1
47089,1
47090,2
