home_ownership,income,dti,fico_low,loan_status
1,62,20.31,695,1
1,86.518,27.97,705,1
0,325,12.01,660,1
1,138,23.3,705,1
0,55,34.21,710,1
1,49,29.39,685,1
1,83,14.42,715,1
0,43.2,18.33,680,1
1,47,28.48,730,1
1,100,18.58,770,1
0,75,8.44,660,1
1,60,13.33,670,1
0,50,10.32,680,1
0,75,17.58,715,1
0,400,10.92,680,1
1,40.432,12.85,695,1
1,84,8.64,720,1
1,50,24.84,730,1
1,98,25.4,715,1
1,70.5941,31.03,670,1
1,220,24.1,730,1
1,120,8.74,690,1
0,79,16.88,665,1
1,70,11.43,775,1
0,80,23.21,700,1
0,126,16.72,675,1
0,40,28.29,685,1
0,55,31.84,660,1
1,70,15.07,675,1
0,48.984,18.86,665,1
1,50,17.69,705,1
0,32,21.76,685,1
1,52,3.51,675,1
1,120,20.19,715,1
0,58,31.22,660,1
0,45,18.05,665,1
0,190,12.82,700,1
0,36.584,25.52,660,1
1,56,36.61,670,1
1,82,14.12,675,1
0,82.5,10.25,660,1
1,72,17.61,720,1
1,100,11.39,705,1
0,60,9.22,720,1
1,14,19.47,675,1
1,40,19.47,800,1
1,150,3.3,675,1
1,145,11.55,675,1
0,70,12.39,755,1
1,50,17.5,740,1
1,50,13.03,740,1
1,66,23.29,755,1
1,130,5.22,730,1
1,45,24.61,680,1
1,49,22.61,730,1
1,100,23.2,700,1
1,85,15.72,805,1
0,100,8.74,700,1
0,90,9.36,680,1
1,67,13.42,665,1
1,110,12.87,690,1
1,58.6,14.82,675,1
0,160,22.09,665,1
1,75,35.35,750,1
1,96,7.63,720,1
1,26,5.82,745,1
1,90,11.23,740,1
0,78,4.09,665,1
1,77,18.58,755,1
1,180,22.12,730,1
1,110,28.16,695,1
1,53,21.55,730,1
1,34,28.03,680,1
1,110,16.36,695,1
1,100.1,10.69,680,1
0,62.4,22.67,715,1
0,39,8.86,675,1
1,95,29.16,690,1
0,57.2,22.02,670,1
1,111,12.19,695,1
1,130,26.37,680,1
1,60,16.96,660,1
1,152.178,27.81,660,1
1,40,4.8,705,1
1,115,9.9,715,1
1,98,2.12,680,1
1,46.166,32.36,710,1
1,48.72192,31.28,700,1
1,25,83.86,695,1
1,70,16.96,675,1
0,39.5,6.05,670,1
1,131,5.42,680,1
0,76.5,25.33,790,1
1,65,24.02,690,1
1,100,16.23,705,1
1,125,8.01,715,1
1,107,25.19,720,1
0,100,10.66,690,1
1,62,22.88,720,1
1,82,14.05,705,1
1,90,10.28,790,1
1,96,25.78,675,1
1,46,13.61,720,1
1,111,27.76,700,1
0,36,4.4,660,1
0,32.968,19.33,705,1
1,45,13.64,685,1
1,43,2.85,715,1
1,49,18.58,720,1
0,50,15.24,710,1
1,100,5.8,660,1
0,52,31.34,675,1
1,48,40.83,710,1
1,68,32.44,700,1
1,30.1,13.96,705,1
1,55,25.27,715,1
0,50,13.03,665,1
1,96.5,21.09,705,1
0,20,10.35,660,1
0,50,31.81,665,1
1,60,9.98,665,1
1,75,23.47,660,1
0,55,21.6,680,1
1,85,26.12,720,1
0,44.88,16.23,695,1
1,48,7.05,685,1
1,120,24.12,695,1
1,150,29.07,685,1
1,42,32.29,665,1
1,21,7.26,660,1
1,165,6.86,725,1
1,90,10.11,680,1
1,188,15.06,705,1
1,55,7.4,735,1
1,80,20.27,690,1
0,60,14.96,660,1
1,70.4,9.33,725,1
0,34,12.57,670,1
0,66.8,18.81,695,1
1,62,26.46,685,1
0,85,10.47,680,1
1,81,2.52,730,1
0,85,14.32,670,1
1,130,5.58,695,1
1,75,21.85,695,1
1,30,34.84,700,1
0,106,23.71,695,1
1,90,25,770,1
0,116,28.17,690,1
0,35,21.71,710,1
1,65.033,22.46,670,1
0,28,18.47,660,1
0,45.76,13.22,705,1
1,50,13.94,800,1
1,20,24.67,680,1
1,36,26.03,795,1
1,62,23.15,700,1
0,37.5,17.5,720,1
1,95,26.64,685,1
1,180,7.47,765,1
0,58,30.62,660,1
0,40,9.33,690,1
0,32,22.54,675,1
1,40,22.44,685,1
1,95,21.45,665,1
0,52,31.06,680,1
1,82,24.78,665,1
1,58,24.58,660,1
1,42,22.03,695,1
0,75,11.11,695,1
1,70,37.22,720,1
0,70,21.09,715,1
1,40,2.04,690,1
0,53,6.84,660,1
1,44.2,19.1,715,1
1,94,7.09,690,1
0,86,33.46,715,1
1,60,7.98,705,1
1,107,34.43,685,1
1,73.955,24.88,705,1
1,120,21.99,715,1
0,30,9.12,705,1
0,21,16.74,690,1
1,38.126,61.38,720,1
1,350,22.91,670,1
0,50,14.56,700,1
1,100,29.7,725,1
1,125,9.52,715,1
1,54,15.38,665,1
1,30,28.32,665,1
1,50,14.19,665,1
1,120,9.05,690,1
0,38,31.78,690,1
1,86,21.23,705,1
1,108,6.91,660,1
1,90,14.71,660,1
0,155,9.5,710,1
1,41,17.42,705,1
1,30,2.08,845,1
0,80,6.47,685,1
1,104,10.34,775,1
1,70,15.36,720,1
1,115,13.23,775,1
1,99.6,2.22,805,1
1,50,16.08,690,1
1,120,16.36,705,1
1,100,33.88,680,1
1,34,17.12,670,1
1,190,16.69,700,1
0,95,22.33,725,1
0,40.26,21.79,675,1
0,50,26.21,675,1
1,150,18.14,680,1
1,80,2.46,680,1
1,81,30.74,755,1
0,62,5.4,675,1
1,110,12.39,715,1
1,450,16.5,685,1
0,63,16.48,705,1
1,68,19.11,715,1
0,39,16.03,695,1
1,45,20.43,705,1
1,120,20.34,700,1
1,110,17.73,690,1
0,86.8,7.88,725,1
1,66.3,32.76,705,1
1,84,28.13,725,1
0,52.06,27.07,665,1
0,45,34.93,670,1
0,50,26.16,680,1
0,55.12,16.79,715,1
1,144,17.35,710,1
0,64.833,30.56,685,1
1,109,9.59,675,1
0,65.309,27.21,680,1
1,285,13.28,730,1
0,13,6,685,1
0,150,4.33,690,1
0,33,28.33,670,1
1,93.5,36.12,715,1
0,40,11.79,665,1
1,64,19.5,680,1
1,28,10.54,755,1
1,30,25.96,715,1
1,23,7.41,680,1
0,70,15.5,660,1
1,77.721,27.18,800,1
0,49,14.45,675,1
1,92.081,32.71,665,1
0,72,21.88,730,1
0,50,16.42,670,1
0,70,2.88,685,1
1,70,33.38,670,1
1,32.228,28.49,685,1
1,90,17.48,760,1
1,142,22.54,695,1
1,80,22.86,665,1
1,250,19.03,715,1
1,70,25.61,755,1
1,78,9.72,705,1
1,165,17.47,730,1
1,80,23.01,685,1
0,57,24.19,705,1
1,49,11.89,665,1
1,80,14.04,685,1
1,90.68,29.1,660,1
1,72,23.12,715,1
1,43,11.13,745,1
1,90,14.77,765,1
1,64,19.63,685,1
1,72,35.8,675,1
0,61.1,23.51,665,1
0,88,12.45,665,1
0,105,27.6,720,1
1,30,28.76,685,1
1,50,16.54,685,1
0,140,18.79,710,1
1,90,34.54,690,1
1,18,20.47,675,1
1,27,26.89,740,1
1,80,26.7,705,1
0,65,14.75,725,1
1,54,20.56,665,1
0,52,7.2,705,1
0,34.95,14.87,660,1
1,70,11.49,690,1
1,71,16.21,670,1
0,96,30.41,675,1
1,94,29.35,705,1
1,91,11.67,720,1
1,68,9.95,700,1
0,72.132,18.22,685,1
1,120,25.29,735,1
1,53,29.64,680,1
0,64,20.87,670,1
0,35,29.9,660,1
0,125,7.05,695,1
0,95,12.54,705,1
1,64,23.23,690,1
0,27.04,26.05,730,1
1,130,5.88,665,1
0,70,24.65,690,1
0,60,27.24,705,1
1,40,25.74,675,1
0,50,34.64,685,1
0,62,29.06,670,1
1,97,13.76,715,1
1,82,9.87,705,1
0,80,9.26,695,1
0,65,20.9,750,1
1,200,15.32,685,1
0,28.752,33.97,790,1
0,24,13.05,680,1
0,40,10.11,705,1
1,76,24.16,725,1
1,120,32.41,660,1
1,38.246,15.63,770,1
0,65,15.92,765,1
1,53,18.25,725,1
0,225,10.24,675,1
0,150,13.5,660,1
0,28.8,6.85,760,1
1,41,19.26,665,1
0,45.9,26.01,680,1
1,46,16.43,695,1
1,70,7.56,700,1
1,94,19.9,735,1
0,41.9,17.5,690,1
0,30,30.52,690,1
0,195,9.18,675,1
0,150,10.66,690,1
1,70,25.74,750,1
1,45,18.03,745,1
1,150,15.33,725,1
1,58.1776,14.07,670,1
1,74,13.88,660,1
0,21,60.23,675,1
0,45,6.21,675,1
0,39.7,16.84,660,1
0,40,22.08,695,1
0,26.88,20.45,705,1
0,55,27.79,660,1
1,120,16.08,710,1
1,155,17.3,685,1
0,34.611,14.7,685,1
0,80,16.82,735,1
1,240,11.55,705,1
1,42.8,17.61,670,1
0,52,18.56,660,1
1,92,13.63,690,1
1,143,12.19,765,1
1,42,26.57,680,1
1,44.29,24.36,670,1
1,102,7.74,695,1
1,162,14.71,665,1
1,40,18.54,670,1
1,64.4,11.58,670,1
0,130,12.36,705,1
0,98,21.28,685,1
0,47.9,13.78,660,1
1,15,20.88,680,1
1,110,9.45,675,1
1,70,15.12,660,1
0,80,4.01,665,1
0,85,8.75,735,1
0,60,8.58,680,1
0,53,16.39,675,1
1,33,11.31,705,1
1,72,35.45,730,1
1,70,8.06,660,1
1,105,17.27,710,1
1,150,9.66,690,1
0,130.8,18.26,690,1
0,64.5,16.86,710,1
1,46,17.14,660,1
0,54,9.8,665,1
0,50,23.28,740,1
1,65,5.28,715,1
1,75,15.6,720,1
0,31.241,5.92,670,1
1,79,27.92,720,1
1,194,7.58,660,1
1,121,19.76,685,1
1,180,14.52,670,1
0,60,23.18,730,1
1,35,17.7,690,1
0,110,10.48,660,1
1,47,27.99,660,1
1,60,18.11,700,1
1,95,8.29,810,1
0,88,20.32,700,1
1,48,43.28,720,1
1,65,28.62,675,1
1,50,8.6,795,1
1,37.2,23.74,660,1
1,50,10.39,780,1
1,118,2.08,745,1
0,35,18.83,675,1
0,61.373,2.74,660,1
0,30,15.16,660,1
1,87,18.73,730,1
1,65,25.26,715,1
0,106.002,21.79,665,1
0,65,22.75,705,1
1,73,20.17,730,1
1,98,5.76,660,1
1,110,17.98,685,1
1,125,14.13,695,1
1,35,3.5,715,1
1,120,3.37,845,1
1,49,17.59,760,1
0,47.2,22.27,685,1
1,35,11.84,685,1
0,80,10.64,730,1
1,86,7.97,750,1
0,59,1.93,695,1
0,27,31.91,690,1
0,100,18.13,720,1
1,55,5.93,680,1
1,150,11.02,730,1
1,84,17.54,675,1
0,41,29.45,680,1
1,45,16.11,675,1
1,159,16.54,710,1
0,31.2,4.18,730,1
0,60,28.91,705,1
1,125,20.02,665,1
1,48,24.2,660,1
0,62.1,9.35,665,1
1,34,25.63,685,1
0,92,11.78,695,1
1,150,2.95,710,1
0,25,26.93,660,1
1,77,18.33,755,1
1,27,30.67,670,1
1,260,8.96,680,1
1,56.125,38.32,690,1
0,54,7.42,705,1
0,20,14.53,660,1
1,70,32.11,680,1
0,115,18.85,745,1
1,100,27.83,705,1
1,80,23.23,665,1
1,90,30.85,710,1
1,75,22.53,675,1
1,35,32.17,745,1
0,51,13.27,690,1
1,80,5.57,740,1
0,35,5.21,670,1
0,11.868,26.79,750,1
1,86,13.59,745,1
1,80,17.67,670,1
1,165,14.52,725,1
0,38,14.97,680,1
1,30,14.16,680,1
1,89.6,26.44,715,1
0,36,27.73,715,1
1,106,21.58,720,1
1,105.96,16.04,710,1
0,45,10.05,680,1
1,76,23.13,660,1
1,85,20.42,680,1
0,39.928,12.23,660,1
1,100,25.73,725,1
1,65,14.33,680,1
0,65,6.21,680,1
0,59.7726,19.01,665,1
0,105,26.43,690,1
1,45,16.75,690,1
1,150,11.39,720,1
0,128,8.65,680,1
1,30.27,19.43,670,1
0,122.8,20.36,670,1
0,20,31.99,675,1
0,13.432,17.61,695,1
0,70,23.76,660,1
0,200,10.24,680,1
0,67.826,15.78,690,1
0,30.5,15.31,665,1
1,120,28.26,690,1
1,54,16.34,700,1
1,85,10.35,665,1
0,28.6,39.28,680,1
1,65,5.83,685,1
1,60,13.82,710,1
1,65,12.09,685,1
0,55,23.08,660,1
0,45.05232,34.15,665,1
1,170,8.85,735,1
0,102,6.44,665,1
1,90,12.96,665,1
0,52,14.12,670,1
0,100,7.26,665,1
0,75,12.45,680,1
0,16,32.26,695,1
0,60,25.1,675,1
0,75,21.15,665,1
0,55,1.94,720,1
1,116,20.23,735,1
1,49.421,16.76,690,1
1,105.8,33.29,675,1
0,69.6,10.17,680,1
0,135,21.44,680,1
1,125,8.7,705,1
1,27.3,29.44,745,1
0,54,18,660,1
1,140,19.33,790,1
1,74,35.48,660,1
1,145,4.61,670,1
1,140,18.54,710,1
1,130,13.25,720,1
1,131,8.77,695,1
1,140,20.82,720,1
1,42,44.89,825,1
1,85,9.35,690,1
1,100,12.54,755,1
1,38,6.7,675,1
1,48.9,11.95,685,1
1,80,10.08,680,1
0,52,14.56,675,1
1,72,14.68,725,1
1,60,7.9,680,1
1,70,26.47,715,1
1,119.533,16.11,660,1
1,80,22.34,660,1
1,47.5,14.6,660,1
0,28,26.82,675,1
1,120,10.23,660,1
1,85,17.08,710,1
0,79,25.93,695,1
1,160,8.01,720,1
1,82.4,28.71,730,1
0,86,16.05,675,1
1,55,12.7,670,1
0,90,8.91,725,1
0,90,15.97,685,1
1,68,11.86,680,1
0,50,20.62,700,1
1,215,22.61,755,1
1,155,10.81,710,1
0,35,26.17,660,1
1,120,17.47,780,1
1,75,4.59,715,1
0,75,31.48,695,1
0,30,24.44,685,1
1,67.2,22.3,670,1
0,120,8.1,660,1
0,100,8.66,735,1
1,120,13.06,700,1
0,60,27.3,665,1
0,88,4.14,675,1
1,60,24.78,720,1
0,180,2.93,660,1
1,220,9.09,725,1
0,65,33.77,665,1
0,42,28,690,1
1,59,25.12,795,1
0,40,11.97,680,1
0,66,13.56,665,1
0,60,27.3,670,1
0,41.6,6.26,715,1
0,60,4.43,685,1
1,93,22.2,730,1
1,125,12.85,695,1
1,140,11.75,695,1
1,61,14.72,695,1
1,174,12.67,705,1
0,178,20.93,675,1
0,32,21.19,700,1
1,185,15.84,805,1
1,60,6.26,755,1
0,50,15.05,680,1
1,61.256,35.62,720,1
1,130,26.05,760,1
0,32.7808,21.93,705,1
1,65,18.35,695,1
1,108,12.48,680,1
0,96,19.75,690,1
0,25,88.86,670,1
0,55,25.29,660,1
1,130,30.31,745,1
0,210,11.55,690,1
1,60,10.36,705,1
1,120,24.48,755,1
0,100,16.63,665,1
0,23,9.71,680,1
0,150,6.66,705,1
0,40,20.55,710,1
1,91,11.57,660,1
1,56,18.43,730,1
1,70,15.72,765,1
0,70.72,20.93,675,1
1,38.4,14.75,665,1
0,48.5,9.87,670,1
0,36,26.7,670,1
0,88,14.12,665,1
1,102,18.76,665,1
1,60,24.98,680,1
1,117,10.78,670,1
1,117,16.74,670,1
1,110,4.55,680,1
0,65,23.69,700,1
0,55,13.51,695,1
0,40,7.2,690,1
1,42,15.69,665,1
0,38,22.8,720,1
1,87,28.3,690,1
1,70,11.06,725,1
1,75.5,29.17,715,1
1,90,13.25,680,1
0,61,14.75,685,1
0,37.2,28.23,665,1
1,135.51306,13.74,680,1
1,150,3.84,670,1
1,75.885,32.12,660,1
0,60,9.24,695,1
0,92,33.57,685,1
1,55,30.92,695,1
1,50,5.23,675,1
0,210,4.53,720,1
0,34,20.19,690,1
0,50,33.89,665,1
1,45.7,8.22,665,1
1,65,18.09,720,1
0,11,37.77,665,1
0,26,25.62,665,1
1,50,22.3,700,1
0,138,2.59,660,1
0,63,22.55,670,1
1,135,11.48,685,1
1,160.3,15.79,680,1
0,105,21.19,695,1
1,65,20.08,670,1
1,385,15.02,675,1
1,85,15.01,785,1
1,60,25.76,705,1
1,61.5,17.93,675,1
0,90,21.77,685,1
1,182,8.27,685,1
0,100,33.73,670,1
1,70.62,28.87,715,1
1,32,33.27,675,1
1,50,32.72,670,1
1,300,12.13,680,1
1,130,21.93,670,1
1,55,37.29,670,1
1,100,18.49,685,1
1,30,17,725,1
1,110,17.78,710,1
1,73,21.93,680,1
1,110,14.94,680,1
0,96,27.54,685,1
1,187.2,13.39,725,1
0,23,33.51,670,1
0,42,22.83,685,1
1,160,23.41,675,1
1,180,18.11,675,1
1,51,32.09,695,1
0,102.258,21.07,665,1
0,35,28.33,730,1
0,78,23.6,665,1
0,72.4091,22.7,660,1
1,108,19.74,745,1
1,90,16.2,705,1
0,100,11.02,725,1
0,50,13.71,695,1
1,120,10.94,685,1
1,36.424,32.34,690,1
0,35,15.23,740,1
0,50.688,10.41,660,1
1,34.32,18.81,720,1
1,250,19.71,665,1
0,20,6.78,685,1
1,30,12.44,780,1
0,60,9.76,680,1
1,60,6.7,660,1
0,60,23.58,695,1
1,31,27.26,675,1
1,68,16.47,675,1
0,130,25.15,680,1
1,62,16.38,660,1
1,160,13.69,660,1
1,110,11.44,720,1
1,95,9.39,700,1
1,30,7.56,665,1
0,65,12.7,685,1
0,86,2.44,660,1
1,50,7.54,665,1
1,65,24.08,695,1
0,65,13.7,725,1
0,32,21.91,660,1
1,67,34.16,680,1
0,50,27.15,665,1
0,33,15.35,705,1
1,60,22.6,665,1
0,50,28.32,695,1
1,109.6,19.24,730,1
1,62,12.89,710,1
0,110,14.15,775,1
1,103,13.19,660,1
1,87,28.99,705,1
1,95,18.12,700,1
1,80,29.03,715,1
1,55.56,14.41,710,1
1,72.5,23.95,690,1
0,45,22.4,665,1
1,500,10.24,710,1
0,60,25.78,660,1
1,140,14.38,710,1
1,56,23.72,710,1
1,70,12.94,725,1
1,77,28.58,680,1
1,90,2.03,795,1
1,77,10.85,750,1
0,80,8.24,705,1
1,180,5.09,660,1
1,96,11.3,690,1
0,45,12.24,730,1
0,65,14.62,705,1
1,65,24.45,660,1
0,32,26.67,700,1
0,30,7.68,675,1
1,35,27.26,780,1
1,104,11.69,670,1
1,115,24.6,705,1
1,100,23.45,735,1
1,55,26.05,660,1
1,60.72,26.28,680,1
1,126,25.32,720,1
0,56,10.67,685,1
1,50,13.13,720,1
0,94,0.74,680,1
1,115,22.43,685,1
0,40,17.73,665,1
0,45,21.63,670,1
1,53,26.13,735,1
0,40,20.79,680,1
0,31.2,13.08,670,1
1,55,13.9,660,1
1,106,13.15,685,1
1,47.732,16.8,685,1
0,89,26.54,670,1
1,115,24.31,730,1
1,120,15.33,715,1
1,95,29.75,725,1
1,28,16.09,685,1
1,110,10.29,665,1
1,120,16.64,690,1
0,120,12.54,665,1
1,190,9.35,720,1
0,36,10.43,660,1
0,50,24.34,685,1
1,116,12.9,695,1
0,32,23.11,660,1
1,95,11.58,680,1
1,112,20.33,710,1
0,43,29.65,685,1
1,70,27.16,715,1
0,65,16.19,705,1
1,65.345,14.05,680,1
1,180,18.06,750,1
1,65,18.16,675,1
0,52,6.62,660,1
0,87,26.97,660,1
1,44.1,18.72,660,1
0,106,11.59,660,1
0,86,13.15,660,1
1,33,26.19,670,1
1,35,13.41,685,1
0,28.8,12.33,705,1
1,55,21.38,695,1
1,50,29.6,660,1
1,41.5,28.8,720,1
0,77.737,29.31,700,1
1,80,20.82,745,1
1,60,33.7,675,1
0,55,9.34,675,1
1,33,32.84,700,1
1,58,14.69,660,1
0,32.64,19.45,765,1
1,55,18.96,670,1
1,95,21.69,710,1
1,60,15.04,675,1
0,70,11.85,690,1
1,56.688,18.9,665,1
1,75,35.14,740,1
1,75,24.46,700,1
0,108,20.71,705,1
0,45,23.44,700,1
0,72,23.55,695,1
1,55,18.87,720,1
1,153,24.85,765,1
0,48,10.03,660,1
1,130,12.87,670,1
0,43,23.86,710,1
1,18,8.13,685,1
0,105,15.58,730,1
0,32,25.58,675,1
1,102.5,16.15,695,1
1,70,14.32,660,1
1,95,13.45,755,1
1,33,33.64,700,1
0,36,29.5,665,1
0,43,19.76,665,1
1,56,24.97,710,1
0,58,21.66,700,1
0,56.5,15.08,755,1
0,170,4.33,690,1
0,33,28.47,705,1
0,26,28.1,660,1
1,60,24.44,675,1
1,60,25.64,690,1
0,46.41631,16.92,665,1
1,89,18.53,725,1
1,65,18.85,685,1
0,50,13.9,675,1
0,57,20.32,700,1
1,68.5,14.33,685,1
1,93,24.53,670,1
0,36,16,690,1
0,50,22.56,670,1
1,53,27.69,720,1
0,22,19.97,675,1
1,49,18.39,670,1
1,90,5.35,720,1
1,50,14.79,685,1
1,107,13.78,735,1
1,165,23.6,720,1
1,70,22.61,700,1
0,45,24.99,680,1
1,80,11.18,675,1
1,60,32.8,690,1
0,47.9,16.21,670,1
0,50,18.82,700,1
1,62,19.14,660,1
1,275,15.12,735,1
1,80,29.75,685,1
0,36,21.57,675,1
1,23.4,25.13,720,1
1,70,29.28,750,1
1,43,13.87,660,1
0,70,16.98,740,1
1,105,9.34,665,1
1,150,24.1,735,1
1,55,27.08,700,1
0,61.4,29.22,695,1
0,170,10.95,670,1
1,35.035,112.44,705,1
0,55,16.47,735,1
1,55,20.49,705,1
0,130,3.36,760,1
1,75,15.47,720,1
0,50.427,26.58,700,1
0,44,11.46,660,1
1,70,22.2,730,1
1,45,50.96,680,1
1,56,33.48,670,1
1,42,19.86,675,1
1,55,9.58,690,1
1,118,13.75,680,1
1,170.4,9.8,715,1
1,65,21.79,730,1
0,35,21.57,710,1
1,86,16.06,670,1
0,30,18.1,695,1
1,75,15.14,700,1
1,76.155,28.68,715,1
0,115,15.6,670,1
1,153,27.97,680,1
1,98,12.5,680,1
0,62,22.35,705,1
0,39.7488,16.12,735,1
1,102,7.05,735,1
0,116.177,17.48,700,1
1,62.4,19.71,670,1
1,55,16.5,770,1
1,75,28.29,685,1
1,70,2.66,675,1
0,25.909,25.43,660,1
0,70,11.73,725,1
1,49,20.25,695,1
1,35.21196,9.95,690,1
1,50,22.96,750,1
0,50,18.48,680,1
1,120,13.14,750,1
0,14.4,14,675,1
0,53,12.82,715,1
0,60,26.58,660,1
1,120,6.81,730,1
1,76,11.48,665,1
0,75,30.91,660,1
1,52,20.7,680,1
1,175,19.24,660,1
1,104.82,21.98,700,1
1,130,17.02,755,1
1,185,30.08,695,1
1,22.8,7.84,705,1
1,115.976,22.28,695,1
0,58,17.22,710,1
1,81,22.01,670,1
0,90,22.75,690,1
0,30,1.78,680,1
1,70.6,13.84,720,1
1,98,12.77,660,1
0,115,16.44,720,1
1,30,28.04,660,1
1,100,19.86,720,1
0,42,24.83,735,1
1,31.2,28.65,715,1
1,175,9.12,705,1
1,38,18.67,665,1
1,105,16.63,670,1
1,150,15.85,695,1
1,108,0.33,775,1
1,78,9.32,675,1
1,35,24.79,705,1
0,37.2,24.77,680,1
0,55,12.92,660,1
1,46.8,24.46,670,1
1,70,17.18,680,1
1,132,12.27,800,1
1,81,8.89,675,1
1,89,18.02,685,1
1,46,11.35,680,1
0,70,20.53,660,1
0,129.56,11.87,740,1
1,37,17.35,670,1
1,140,18.97,680,1
0,70.608,23.1,680,1
0,60,10.46,685,1
1,74,19.16,670,1
0,90,23.59,685,1
1,41.103,23.42,680,1
1,75,3.98,665,1
1,48,28.28,705,1
1,85.78,28.95,685,1
1,54.45,11.28,665,1
1,165,17.89,810,1
1,130.76198,24.13,710,1
1,33,16.02,695,1
1,65,8.88,705,1
0,100,5.14,690,1
1,700,4.92,775,1
1,67.5,78.47,680,1
1,49.6,13.6,670,1
1,177,6.35,700,1
1,103,15.08,745,1
1,80.496,34.32,680,1
0,170,33.8,685,1
0,40,14.1,770,1
0,45,13.95,770,1
0,33.79465,6.82,665,1
1,60,16.74,665,1
1,20,29.29,690,1
1,500,14.4,695,1
1,46.332,25.85,675,1
1,60,26.32,700,1
1,20,10.08,700,1
1,105,23.1,700,1
0,90,10.4,700,1
1,51,2.89,660,1
0,107,5,690,1
1,53.527,37.02,705,1
0,73,25.69,690,1
0,50,12.07,760,1
0,46,15.11,670,1
1,130,17.17,665,1
1,28.88973,17.2,695,1
1,75,23.17,680,1
1,205,20.52,660,1
1,250,8.75,660,1
1,68,40.61,745,1
1,80,19.42,675,1
1,106,3.44,820,1
0,72,20.51,685,1
0,42,35.29,665,1
1,48,16.33,745,1
0,49,2.11,660,1
1,70,8.26,670,1
1,95,8.76,685,1
1,380,7.23,745,1
0,50,15.91,700,1
1,75,15.01,680,1
1,70,4.56,695,1
1,80,30.26,700,1
1,142,16.82,690,1
0,61,15.31,715,1
0,59,8.93,665,1
1,90,21.43,725,1
1,160,6.26,685,1
1,24,20.3,670,1
0,42,21.17,665,1
1,136,15.8,705,1
0,69,27.17,735,1
0,52.4,37.06,670,1
1,87.08292,28.24,680,1
1,650,3.47,765,1
0,103,21.54,680,1
0,40,38.98,660,1
0,35,33.23,665,1
1,160,13.52,715,1
1,75,11.26,660,1
1,55,23.69,750,1
0,40,12.15,715,1
1,70,34.06,675,1
0,28,32.7,690,1
1,50,20.79,665,1
0,90,29.62,670,1
1,51.77872,30.2,660,1
1,96,14.86,690,1
1,82,17.55,670,1
1,54,13.78,685,1
1,76.85,1.05,740,1
1,64,23.2,695,1
1,84.5,3.49,810,1
1,65,22.47,705,1
1,79,8.08,695,1
0,55,4.63,720,1
1,34,15.46,660,1
0,58,18.89,670,1
1,40,14.91,680,1
0,125,27.67,735,1
0,40,17.28,670,1
1,39.36688,14.97,675,1
1,35,50.07,710,1
0,80,22.72,685,1
0,84,16.54,730,1
1,39,21.29,670,1
1,70,19.51,680,1
1,107,9.41,725,1
1,90,16.69,660,1
0,110,24.05,715,1
0,35,1.71,685,1
1,38,8.43,775,1
1,45,28.32,670,1
0,27,24.09,660,1
0,65,8.88,665,1
0,20,6.48,675,1
1,70,24.1,685,1
0,72,14.57,725,1
1,25.5,20,700,1
0,44.1,29.61,700,1
0,55,27.58,665,1
0,38,16.33,665,1
1,171,31.22,685,1
1,118,14.74,670,1
1,50,30.81,670,1
1,44,33.33,670,1
1,60,28.68,715,1
0,65,14.27,675,1
0,33,35.02,660,1
0,35,18.18,665,1
0,35,34.98,660,1
1,75,20.18,755,1
1,61,18.66,725,1
0,50,19.22,690,1
1,47.84,32.71,660,1
0,36,7.27,685,1
1,34,22.8,665,1
1,78,32.69,700,1
0,24.678,12.99,685,1
0,16,7.13,725,1
1,48,49.3,720,1
1,65,20.73,755,1
1,50,12.55,690,1
0,25,19.35,670,1
1,127.5,11.97,660,1
1,85,16,725,1
1,35,22.33,665,1
1,72.4,20.89,795,1
1,80,27.17,695,1
0,65,8.2,665,1
1,40,24.69,665,1
1,48.88,20.16,670,1
1,98,20.48,695,1
0,110,15.99,685,1
1,85,29.31,660,1
1,37.5,21.09,660,1
1,37.96,8.13,660,1
1,60,17.57,665,1
1,33,12.8,695,1
0,25,8.93,690,1
1,150,7.11,760,1
0,55,24.26,670,1
0,41,19.79,670,1
1,73,29.46,710,1
1,29,10.8,665,1
1,105,14.87,705,1
1,80,10.59,670,1
0,46,8.17,735,1
1,110,33.25,670,1
1,62,26.44,670,1
0,93,15.72,720,1
1,45,22.04,700,1
1,76,14.81,705,1
1,72,20.9,665,1
1,128,33.99,725,1
1,750,11.38,700,1
1,160,21.15,725,1
0,110,6.28,750,1
1,92,23.78,670,1
1,120,23.46,745,1
1,52,11.84,660,1
1,52,23.47,665,1
0,45,18.91,685,1
0,45.686,31.73,680,1
1,22,12.71,735,1
0,51,12.5,695,1
0,48,30.67,685,1
0,45,12.61,700,1
1,205,9.3,705,1
1,60,27.54,680,1
1,96,27.88,700,1
0,105,3.33,725,1
0,76.198,20.76,725,1
0,40,24.12,690,1
1,45,16.21,710,1
1,107,23.04,735,1
1,65,32.57,695,1
0,110,7.27,700,1
0,48,16.75,665,1
0,110,21.46,670,1
0,42,15.97,660,1
1,100,4,660,1
1,300,13.86,725,1
0,43,8.15,685,1
1,365,5.46,660,1
0,75,21.87,770,1
1,80,12.18,705,1
1,54,17.67,725,1
0,65,24,680,1
0,60,19.74,705,1
1,135,24.93,725,1
0,72,15.95,740,1
0,65,26.88,720,1
0,57.941,29.33,665,1
