home_ownership,income,dti,fico_low,loan_status
1,80,2.06,680,1
0,53.25,26.27,700,1
0,158,32.14,670,1
0,58.212,11.54,665,1
1,350,16.13,735,1
1,28,12.77,680,1
1,95,28.2,725,1
1,57,29.64,695,1
1,95,31.83,695,1
1,70,34.51,695,1
1,150,29.93,705,1
0,45,33.04,705,1
1,72,35.72,735,1
1,105,16.46,700,1
1,106,16.93,695,1
0,30,23.72,680,1
0,172,2.97,700,1
1,69.788,22.94,680,1
1,93,7.78,690,1
1,80,15.98,685,1
1,51.2,10.74,680,1
1,60,27.18,665,1
0,48.203,38.45,740,1
0,33,11.38,695,1
0,28,21.99,685,1
0,25,36.73,685,1
1,55,20.07,695,1
0,55,27.61,685,1
0,74,14.7,715,1
0,75,18.7,720,1
0,53,19.2,700,1
0,70,11.01,695,1
1,85,21.71,680,1
0,14,23.33,710,1
0,45,29.15,720,1
1,60,15.18,690,1
1,76.202,13.13,690,1
1,83,12.54,740,1
1,127,16.95,685,1
0,100,26.59,665,1
0,16.5,37.02,670,1
0,45,23.23,680,1
1,25,25.92,705,1
0,49,34.29,750,1
0,40,34.8,680,1
0,51.054,17.75,700,1
1,61.9,15.92,700,1
1,23.04,17.66,720,1
1,110,14.25,685,1
0,52,21.76,660,1
1,72.4,31.94,720,1
0,117,23.16,670,1
0,51,46.35,695,1
0,60,23.36,710,1
0,45,9.39,725,1
1,85,16.21,715,1
1,62,22.35,670,1
1,33.6,34.21,700,1
1,120,10.08,705,1
1,140,29,700,1
1,76,9.47,665,1
1,80,2.69,700,1
1,102.5,21.92,685,1
1,117.64,13.38,695,1
1,44.378,30.91,720,1
0,32,31.62,775,1
1,90,27.41,680,1
1,86,6.68,760,1
1,52,20.82,670,1
0,40,8.49,675,1
1,116,13.69,725,1
0,44,20.87,715,1
0,32,25.17,660,1
0,55,33.89,665,1
0,30,33.04,660,1
1,60,12.2,675,1
1,73,22.29,730,1
0,52,7.96,670,1
1,66,31.62,700,1
1,92,25.57,685,1
0,20,31.15,695,1
1,70,19.06,680,1
1,45,14.05,670,1
1,280,15.03,695,1
1,65,16.4,725,1
0,51,20.54,665,1
0,106,17.85,690,1
1,73,16.34,675,1
1,33.468,9.62,825,1
0,68,26,665,1
1,70,21.09,670,1
1,62,16.51,700,1
1,60,16.68,675,1
1,200,2.42,695,1
1,100,16.75,695,1
1,250,8.11,670,1
0,60,11.75,680,1
1,50,12.31,740,1
0,160,4.53,815,1
1,35,38.72,685,1
0,75.812,28.21,660,1
1,5,170.88,780,1
1,53.221,18.71,660,1
1,65,11.69,720,1
0,91,23.06,705,1
1,25,19.25,675,1
1,54.254,31.32,680,1
1,130,15.34,675,1
1,55,25.68,700,1
1,72,14.45,670,1
1,60,17.92,670,1
0,24,17.4,690,1
1,52.5,20.07,705,1
1,31,23.46,695,1
1,34.56,27.57,720,1
1,52,12.81,680,1
1,112.159,4.25,670,1
1,22,31.64,675,1
0,75,18.06,755,1
1,42,19.03,665,1
1,97,20.36,730,1
0,250,15.93,670,1
1,110,12.02,690,1
1,50,20.16,760,1
0,47,14.94,675,1
1,72,13.23,725,1
0,150,12.86,770,1
1,69,39.19,705,1
1,204.962,8.93,660,1
1,105,8.65,730,1
1,32,21.02,700,1
1,110,26.93,660,1
1,53,18.59,690,1
0,80,23.91,675,1
1,31.2,23.69,740,1
1,115,23.58,705,1
1,80.3,15.6,690,1
1,120,17.36,700,1
0,55.1,44.44,690,1
0,70,18.27,695,1
1,47.1,27.08,725,1
0,40,29.49,720,1
1,40,27.51,735,1
0,100,29.57,765,1
0,45,4.34,740,1
1,24,11,670,1
1,200,14.52,715,1
1,177,4.53,685,1
0,66,17.04,695,1
1,140,20.89,700,1
1,50,27.65,760,1
1,108,3.98,665,1
1,55,23.13,665,1
1,85,22.78,730,1
0,29,12.06,680,1
1,121,15.48,710,1
0,72,10.27,665,1
0,270,12.59,665,1
1,45,26.32,685,1
0,33.5,26.8,670,1
1,135,9.48,660,1
1,56,22.85,755,1
1,48,11.83,690,1
0,61.105,41.87,680,1
1,71.238,19.58,705,1
1,80,14.54,670,1
1,115,24.57,745,1
1,165,9.64,670,1
0,80,22.54,680,1
1,84,25.81,695,1
0,95,29.72,680,1
0,45,20.64,685,1
0,45,22.11,680,1
1,70,10.44,680,1
1,36,15.57,695,1
1,34,18.6,660,1
0,68,3.95,675,1
0,85,14.56,660,1
0,75,14.08,660,1
0,96,12.95,680,1
1,65,19.88,665,1
1,54,16.29,710,1
0,50,35.05,710,1
1,111,18.68,660,1
0,180,18.01,670,1
1,50,22.4,660,1
1,97,10.75,685,1
1,30,40.8,700,1
0,54.972,14.41,665,1
1,70,8.31,665,1
1,210,15.86,665,1
0,60,29,675,1
1,75,19.81,785,1
0,64,9.81,690,1
0,37,25.75,710,1
1,61,6.73,710,1
1,125,8.22,730,1
0,80,6.93,710,1
0,45,5.68,665,1
0,63,17.64,700,1
1,101,9.4,670,1
1,36,28.4,675,1
1,99.97,23.45,670,1
1,95,7.06,750,1
1,130,15.52,665,1
0,67,20.31,670,1
0,18.5,10.51,665,1
1,75,8.18,680,1
1,57.6,26.31,690,1
1,60,12.56,705,1
1,71,36.68,675,1
1,175,13.64,710,1
0,82,14.61,675,1
0,31.86768,33.52,660,1
1,105,11.68,730,1
0,32,23.18,690,1
1,40,28.74,695,1
1,180,12.35,695,1
1,65,27.12,680,1
1,67.5,13.4,700,1
1,60,17.44,660,1
1,68,10.88,680,1
1,39,26.25,670,1
0,38,29.31,705,1
0,60,8.5,665,1
0,69,26.99,705,1
1,104,9.83,670,1
0,65,2.55,735,1
0,85,11,695,1
1,140,25.18,745,1
0,72,23.73,660,1
0,55,18.44,710,1
1,60,8.26,670,1
0,95,18.43,720,1
0,60,16.84,675,1
1,150,25.42,715,1
0,65,6.3,680,1
0,30,20.41,685,1
1,72,29,690,1
1,65,25.93,710,1
1,170.042,17.37,740,1
1,72.1,24.89,690,1
0,27.1,31,700,1
0,100,17.08,680,1
1,45,12.12,670,1
1,35,15.71,685,1
0,220,8.04,705,1
1,260,22.1,665,1
0,25,14.98,660,1
0,75,13.14,725,1
1,90,17,770,1
1,97.5,12.5,755,1
0,55,16.67,675,1
0,90,25.4,695,1
0,12.035,17.27,705,1
0,52,20.85,670,1
0,52.15,34.66,695,1
1,35,28.64,670,1
1,60,24.34,705,1
0,27,28.44,720,1
0,31,4.88,665,1
1,55,12.81,660,1
1,112,15.69,660,1
1,125,27.3,755,1
0,29,33.2,705,1
0,63,29.5,750,1
0,45,27.55,660,1
0,57,8.48,670,1
1,117,19.65,695,1
0,33.6,15.93,740,1
0,42,27.19,670,1
0,29,18.79,665,1
1,90,27.79,675,1
0,50,12.11,735,1
0,26.502,19.7,680,1
1,237,10.73,695,1
1,53.346,23.71,760,1
1,72,29.45,685,1
1,135,16.91,690,1
0,70,20.57,660,1
0,42.6,31.15,670,1
0,72,17.68,665,1
1,67,22.93,685,1
0,54,18.31,695,1
0,80,11.25,660,1
1,65,39.96,670,1
1,67.5,40.52,665,1
1,68,22.98,710,1
1,115,20.53,705,1
0,108.12948,24.35,700,1
1,72,16.3,690,1
1,219,11.35,790,1
0,165,25.37,795,1
1,165,20.24,700,1
0,64.523,13.43,675,1
1,51,29.32,700,1
1,35,29.97,680,1
0,105,18.01,665,1
1,72,24.27,715,1
1,100,32.84,685,1
1,70,26.04,690,1
0,60,14.63,715,1
0,64,30.1,695,1
0,40,20.85,680,1
1,57,17.35,685,1
1,95,8.31,690,1
0,185,13.97,700,1
1,70,14.9,725,1
1,100,24.78,690,1
1,105,37.3,695,1
1,200,13.32,780,1
1,55,25.53,690,1
1,102,10.52,815,1
1,47,13.18,675,1
1,155,10.79,705,1
1,58,9.93,680,1
1,69.8,10.49,685,1
1,138,9.36,705,1
0,44.16,33.51,660,1
1,37.5,4.1,675,1
0,27,27.64,665,1
1,49.5,29.14,670,1
1,76,19.45,680,1
0,38.4,4.38,695,1
1,125,12.37,730,1
0,120,25.1,665,1
0,45,24.93,680,1
1,80,15.93,735,1
1,40,29.13,675,1
0,120,32.2,695,1
0,19,12.26,695,1
1,65,25.15,665,1
1,40,19.65,680,1
0,90,24.09,710,1
1,45,8.56,685,1
0,70,19.9,660,1
1,100,14.94,705,1
0,32,23.11,680,1
1,80,21.23,680,1
1,200,27.83,715,1
1,42,21.74,715,1
1,28,13.63,680,1
0,85,19.06,660,1
0,50,5.11,685,1
1,140,15.46,680,1
0,83,20.65,730,1
1,35,28.12,735,1
1,85,20.82,665,1
1,63,17.77,745,1
1,50,18.65,810,1
1,54,22.13,690,1
0,95,9.83,710,1
1,55,7.81,760,1
1,127,21.41,690,1
0,107,20.09,710,1
1,36,28.1,675,1
1,69,20.99,675,1
1,40,27.6,765,1
1,77,9.1,690,1
0,42,17,760,1
0,97.825,3.13,710,1
1,94,15.14,680,1
1,65,15.4,675,1
1,73.822,23.96,675,1
0,72,20.35,685,1
0,65,15.42,695,1
1,70,2.59,810,1
1,115,14.14,705,1
1,60,9.43,680,1
1,40,15.06,665,1
1,66.264,20.77,685,1
0,25,19.44,745,1
1,28,26.79,660,1
1,69,16.68,720,1
1,118,9.15,810,1
0,135,14.01,660,1
1,115,11.03,660,1
1,100,18.05,675,1
0,43,32.51,670,1
0,77,20.48,730,1
1,80,21.29,670,1
1,150,11.38,785,1
1,90,29.95,730,1
0,91,22.22,665,1
1,55,13.9,720,1
1,39.6,33.15,690,1
1,85,27.46,665,1
1,43,31.43,690,1
1,150,19.93,710,1
1,90,15.41,660,1
1,38.4,18.56,660,1
1,20.9,10.28,705,1
0,160,9.36,670,1
1,78,17.75,675,1
0,65,21.21,685,1
1,120.64,6.66,675,1
1,102,27.49,660,1
1,300,12.12,710,1
0,130,5.65,675,1
0,72,18.93,675,1
1,79,11.89,790,1
1,35,9.47,660,1
1,56,21.8,770,1
1,72,19.02,740,1
1,20.664,22.42,680,1
1,41.35,16.75,665,1
1,60,21.08,755,1
1,70,11.73,695,1
1,112,11.58,810,1
1,60,17.32,670,1
0,61,14.42,695,1
1,108,9.34,825,1
1,25,5.38,665,1
1,55,26.23,740,1
0,51,13.53,680,1
0,60,24.84,665,1
1,150,25.82,730,1
0,92,13.5,710,1
1,149.5,24.88,695,1
1,103,14.8,735,1
1,59.6,15.42,660,1
0,28,24,690,1
0,52,17.82,665,1
1,34.68,16.33,665,1
1,140.201,15.43,660,1
1,65,28.95,790,1
1,190,18.28,690,1
0,109,8.92,705,1
0,22,21.71,750,1
1,72,11.18,685,1
1,68,21.99,660,1
1,125,30.49,740,1
0,72.5,11.31,675,1
0,31.4112,27.05,675,1
0,35,36.87,665,1
1,135,18.44,710,1
1,65,36.02,725,1
0,33.976,9.47,685,1
1,52,23.36,670,1
0,45,11.71,685,1
1,55,30.48,675,1
0,150,13.72,730,1
1,65,35.69,690,1
1,52,6.49,770,1
0,150,10.85,665,1
1,40,18.27,670,1
1,48,18.18,665,1
1,90,32.81,725,1
1,90,22.99,675,1
0,112,20.75,665,1
1,160,9.02,710,1
1,90,26,670,1
0,60,34.16,735,1
0,60,35.98,685,1
0,26.2,5.67,690,1
1,62,14.91,675,1
1,42,24.37,700,1
1,30,18.77,725,1
0,45,7.73,685,1
0,24,21.1,730,1
1,140,21.33,765,1
1,22.88,16.78,685,1
1,43,32.07,675,1
1,77.19828,31.15,705,1
1,344,23.31,720,1
1,40,21.03,670,1
1,48,9.05,680,1
0,65,22.54,665,1
1,160,8.25,670,1
0,55,22.44,695,1
1,31.033,19.22,700,1
1,50,19.2,670,1
0,85,27.63,660,1
1,85,15.57,660,1
0,70,6.33,710,1
1,60,4.49,680,1
0,50.5,11.35,715,1
1,59.5,22.6,695,1
1,92,16.26,690,1
1,48,12.28,660,1
1,67,19.02,720,1
1,100,15.67,785,1
1,95,12.15,675,1
1,92,18.55,695,1
0,50,16.48,690,1
1,125,19.6,670,1
0,98,7.08,665,1
0,15.009,36.08,660,1
0,35,22.05,735,1
1,80,14.85,715,1
0,24,25,700,1
0,45,47.23,780,1
0,155,16.82,730,1
0,40,30.15,670,1
0,69.91,10.71,715,1
1,50,42.68,675,1
1,106,11.05,675,1
0,66,27.2,690,1
1,60,30.44,715,1
0,125,9.1,795,1
0,60,15.3,660,1
1,130,23.51,720,1
1,77,29.66,715,1
1,70,33.85,680,1
0,120,5.95,675,1
1,65,17.61,680,1
1,70,27.21,670,1
1,100,22.49,670,1
0,62,24.25,660,1
0,70,9.05,700,1
0,80,15.71,690,1
1,40,44.61,685,1
1,180,19.18,685,1
0,55,32.93,710,1
1,40.8,22.76,690,1
0,200,10.51,730,1
0,95.75,8.25,665,1
1,58,20.26,745,1
1,150,10.54,665,1
0,46,11.74,680,1
0,47,11.57,700,1
1,72,38.67,765,1
0,85,16.28,715,1
0,54,17.38,685,1
0,130,18.5,680,1
1,120,22.42,695,1
1,80,8.69,730,1
0,88,16.42,695,1
1,61,18.48,675,1
1,160,17.48,745,1
1,100,4.3,830,1
1,92,27.38,700,1
0,40,11.88,670,1
0,88,5.06,700,1
0,45,10.53,670,1
0,30,23.44,710,1
0,57,22.27,660,1
1,35,8.88,705,1
1,71,27.85,665,1
0,71,12.64,660,1
1,82,1.33,680,1
1,85,13.85,675,1
0,60,6.22,685,1
1,75,15.73,820,1
1,192,12.43,720,1
1,105,38.37,715,1
1,85,2.22,730,1
0,34,18.11,765,1
1,65.2,14.1,670,1
0,47.81,2.69,665,1
0,65,16.38,670,1
1,140,11.04,745,1
1,81,17.32,730,1
1,58,12.25,735,1
0,35,30.56,665,1
1,45,20.11,760,1
0,31,24.2,720,1
0,62,9.08,680,1
1,51,27.76,700,1
0,90,21.22,680,1
1,75,18.58,660,1
1,79.99,24.09,685,1
0,16.73055,10.4,690,1
1,48,13.58,675,1
0,50,11.04,720,1
1,57,2.26,830,1
1,95,23.93,720,1
1,25,3.31,670,1
1,55,15.3,780,1
0,86,25.91,700,1
1,74,28.95,805,1
1,275,6.85,660,1
1,35,17.9,700,1
1,14.688,20.75,675,1
1,90,14.07,720,1
0,38,37.91,720,1
1,40,29.82,670,1
1,62,19.63,725,1
1,34,22.59,660,1
0,36,30.8,665,1
0,40,36.69,730,1
0,43.032,21.39,700,1
1,74.5,19.67,680,1
0,89.5,28.48,715,1
0,73,4.96,690,1
1,46,13.15,765,1
0,70,21.16,675,1
0,21,32.63,665,1
1,70,25.28,735,1
1,65,28.27,680,1
0,28,22.33,670,1
1,416,16.6,700,1
0,60,9.44,735,1
1,90,8.68,680,1
1,95,5,665,1
1,75,15.01,685,1
1,70,25.94,725,1
1,42,15.24,675,1
1,40,13.8,675,1
1,37.7,15.35,765,1
1,40,25.46,680,1
1,200,12.93,740,1
1,79,23.06,680,1
0,62.4,15.04,690,1
1,74.5,32.56,715,1
0,30,19.68,800,1
1,68,14.42,695,1
1,50,36.2,675,1
0,69,21.08,670,1
1,20.074,12.8,710,1
0,60,14.97,725,1
1,56,9.09,705,1
1,137,19.07,680,1
1,79.90464,10.21,725,1
0,40,38.04,720,1
0,32,19.88,685,1
0,51,21.67,680,1
1,48,20.15,715,1
0,57,28.48,660,1
1,120,9.57,750,1
1,75,9.38,795,1
1,102,25.59,730,1
0,140,17.62,690,1
0,54,20.76,685,1
0,35,13.44,670,1
1,65,19.83,665,1
1,250,15.34,715,1
1,70,20.8,720,1
1,52.24,17.83,770,1
1,126,8.87,695,1
1,77,18.66,670,1
0,45,12.6,745,1
1,150,2.81,675,1
0,48.5,10.84,665,1
1,35,20.68,670,1
1,55,7.68,730,1
1,110,6.21,690,1
0,60,27.24,660,1
0,30,6.44,705,1
1,105,12.55,785,1
1,48,26.55,685,1
1,38,29.06,730,1
0,100.3,32.71,685,1
1,50,38.77,750,1
1,40,17.49,670,1
1,83,11.73,705,1
0,35.36,20.6,695,1
1,245,15.09,740,1
0,45,7.73,725,1
0,55,10.06,735,1
1,275,19.91,715,1
1,65,18.21,690,1
0,70,12.41,690,1
1,160,30.43,750,1
0,130,7.45,680,1
1,173,12.3,735,1
0,195,18.07,695,1
1,135,15.85,665,1
1,480,8.97,725,1
1,70,13.57,695,1
0,155,8.57,685,1
0,34,20.68,725,1
0,60,27.6,700,1
0,36,9.77,695,1
0,57,19.16,660,1
1,35.87299,15.49,700,1
1,245,9.66,760,1
0,126,12.7,740,1
0,70,24.57,660,1
0,38,14.47,690,1
1,75,4.85,680,1
0,78,23.46,715,1
0,75,12.19,670,1
1,134,6.1,660,1
1,80,21.92,740,1
0,52,15.72,705,1
0,132,10.72,670,1
1,100,18.84,675,1
1,87,30.48,675,1
1,35,30.14,660,1
0,95,3.11,765,1
1,34,31.34,695,1
1,60,21.28,725,1
1,29,21.56,675,1
1,65,29.97,690,1
1,100,19.73,745,1
0,45,25.15,670,1
1,104,7.49,705,1
0,50,13.56,685,1
0,75,24.64,685,1
1,50,57.32,745,1
1,65,11.19,715,1
0,84,13.07,795,1
1,95,14.48,680,1
1,55,17.24,660,1
1,75,10.18,660,1
0,22,13.53,735,1
0,20,9.36,665,1
1,60,15.57,760,1
1,34,32.83,765,1
0,46,29.48,685,1
1,102,14.46,660,1
0,207.5,10.64,710,1
1,87,6.31,660,1
1,55,20.89,705,1
1,70,4.58,675,1
1,89,29.54,670,1
1,28,19.72,695,1
1,310,18.87,680,1
1,100,16.03,710,1
1,60.5,17.71,715,1
1,52,24.16,670,1
1,115,8.15,695,1
1,35,26.44,725,1
1,85,11.66,700,1
1,67.051,25.17,695,1
1,57,11.41,680,1
0,68.9,12.4,690,1
0,100,11.32,750,1
0,50,18.55,660,1
0,53,14.07,675,1
0,80,22.62,720,1
1,120,14.93,680,1
1,85,20.4,665,1
1,68,9.37,695,1
1,107,15.11,730,1
1,50,16.54,700,1
1,65,33.57,690,1
1,147,12.04,700,1
0,68,31.43,705,1
1,85,20.97,675,1
1,38.064,31.34,685,1
1,40.872,15,670,1
0,120,31.28,735,1
0,63,32.41,710,1
0,75,6.4,660,1
1,75,13.74,785,1
0,82,12.19,665,1
0,60,23.54,695,1
1,25,29,700,1
1,80,18.62,695,1
1,220,15.98,695,1
1,47,27.4,680,1
0,20,2.58,685,1
1,80,14.13,700,1
0,25,30.1,710,1
1,110,11.3,670,1
0,64,19.22,695,1
0,70,21.27,725,1
0,40,17.76,670,1
1,43.604,30.33,670,1
1,50,22.01,715,1
1,160,8.25,700,1
0,65,15.29,705,1
1,75,18.47,710,1
1,59,17.07,665,1
1,100,12.61,705,1
1,375,5.24,775,1
1,60,20.92,660,1
1,84,22.54,805,1
1,72,20.35,745,1
1,200,25.87,685,1
0,98,24.88,760,1
1,75,29.62,720,1
1,60,25.92,720,1
1,42,29.63,690,1
1,127,19.3,690,1
1,98,19.97,670,1
1,265,6.03,715,1
0,48,50.73,705,1
0,43,5.69,700,1
1,90,25.92,675,1
1,36,34.41,690,1
1,55,19.33,675,1
0,25,18.48,685,1
1,100,23.07,685,1
0,150,19.13,720,1
0,84,6.36,705,1
1,68,12.9,685,1
1,84,25.69,730,1
1,45,24.48,680,1
1,41,9.16,665,1
1,70,3.74,715,1
0,51,11.6,740,1
1,40,13.98,760,1
0,62,7.76,670,1
0,53,29.35,710,1
1,135,10.83,665,1
1,86,10.01,665,1
1,110,16.51,665,1
0,64,6.3,770,1
0,47,17.49,665,1
0,115,3.49,695,1
0,40,18.48,670,1
1,140,18.17,765,1
1,70,18.27,720,1
0,150,7.94,665,1
0,65,26.13,675,1
0,41,33.43,690,1
1,120,26.93,695,1
1,60,34.9,710,1
0,48.789,32.92,665,1
1,130,18.6,660,1
0,103,25.74,675,1
0,76,31.15,660,1
0,28,16.67,670,1
0,31.5,13.6,660,1
0,62,19.8,665,1
0,150,18.42,715,1
0,45,9.07,705,1
0,38,8.43,690,1
0,100,11.62,665,1
1,110.2,21.49,690,1
1,50,23,670,1
1,38,25.36,660,1
1,45,28.77,725,1
0,210,14.19,680,1
1,70,14.05,690,1
1,50,12.43,715,1
0,70,16.89,665,1
1,50,24.77,680,1
0,42,10.91,695,1
0,40,27.9,660,1
0,70,12.55,660,1
1,90,21.83,705,1
0,80,16.74,690,1
0,33.6,27.36,665,1
1,110,28.97,740,1
0,55.9,18.31,715,1
1,160,12.5,720,1
1,130,26.31,700,1
1,285,12.67,745,1
1,250,9.83,695,1
0,83,12.02,680,1
1,110,25.21,685,1
1,62,24.22,690,1
0,65,16.95,670,1
0,65,32.9,690,1
0,54.6,15.98,695,1
1,60,14.86,700,1
0,80,10.66,670,1
0,120,10.22,695,1
1,56,17.96,675,1
0,28,13.59,700,1
0,38,24.01,670,1
0,50,14.86,670,1
0,65,10.8,720,1
1,205,15.07,730,1
1,65,19.2,685,1
1,80,14.69,680,1
1,96,7.45,730,1
1,68.9,11.71,660,1
0,150,2.76,685,1
0,260,17.56,665,1
1,125,12.55,670,1
1,28,58.47,705,1
0,60,26.74,670,1
0,75,25.34,665,1
0,70,9.43,720,1
1,35,19.14,680,1
1,105,15.92,670,1
0,85,15.71,705,1
1,48,22.25,755,1
1,136,12.91,715,1
0,65,27.96,680,1
0,38.5,19.33,690,1
1,70,15.84,670,1
0,25,3.31,780,1
1,122,8.46,665,1
1,70,5.8,730,1
1,145,21.42,740,1
1,240,7.27,680,1
1,75,17.15,740,1
0,93.5,21.58,705,1
1,100,14.08,720,1
1,85,17.28,680,1
0,39,25.23,680,1
1,120,1.99,745,1
0,47.5,32.87,725,1
0,85,24.61,675,1
1,130,12.99,810,1
0,53.884,26.26,660,1
0,83.58,18.02,725,1
1,65,24.43,685,1
1,43.5,21.77,680,1
1,88,10.83,660,1
1,115,22.3,700,1
1,80,11.7,685,1
0,79,23.61,680,1
1,60,27.58,660,1
1,39.8,12.42,670,1
1,56,14.56,795,1
1,61.8,16.43,700,1
0,108,5.94,665,1
0,25,25.35,755,1
1,81,3.36,710,1
1,153,30.01,715,1
1,60,33.44,665,1
0,25.48,2.36,790,1
1,65,15.23,660,1
1,75,10.91,675,1
1,76,16.01,680,1
0,35,38.72,700,1
0,41.17824,17.6,665,1
1,43.35,26.19,705,1
0,23,27.18,720,1
0,25.897,12.51,705,1
1,43,20.54,735,1
1,70,13.66,710,1
1,74.4,23.47,715,1
0,40,1.8,740,1
0,35,23.29,690,1
0,72.5,24.94,705,1
0,62,31.26,725,1
1,300,23.86,755,1
0,56,25.51,670,1
1,36,21.17,670,1
0,275,12.93,680,1
0,65,12.65,680,1
0,65,11.37,765,1
0,48,21.93,700,1
1,80,3.03,670,1
1,40,24.78,690,1
0,50.3,18.23,735,1
1,140,10.16,670,1
1,135,8.78,675,1
1,60,11.96,690,1
1,130,7.18,670,1
1,15,25.04,665,1
1,53.675,12.63,730,1
0,55.304,19.62,665,1
0,175,16.37,665,1
1,70,28.8,715,1
0,80,19.87,705,1
0,35,37.31,705,1
0,44,17.7,685,1
1,80.5,13.47,680,1
1,50.685,16.5,685,1
0,106,10.03,740,1
1,33,35.4,690,1
0,70,18.88,675,1
1,109,22.82,685,1
0,61,5.76,740,1
1,58.4,13.75,705,1
1,75,11.68,665,1
1,75.6,5.97,665,1
1,130,9.48,690,1
0,120,10.03,665,1
0,69,13.44,675,1
0,54,33.27,675,1
1,103,23.5,720,1
0,71.052,7.35,660,1
1,180,12,695,1
0,87,16.04,720,1
0,66,8.76,760,1
0,35,11.87,695,1
1,79,1.27,710,1
1,153,22.39,720,1
1,72,14.15,745,1
1,52,15.12,745,1
0,108,17.73,690,1
1,85,5.21,685,1
0,69,16.24,670,1
0,62,25.05,690,1
0,100,11.57,710,1
1,71,35.14,715,1
0,58,18.25,660,1
1,140,23.39,685,1
1,85,25.6,720,1
0,35,21.67,690,1
1,65,31.26,695,1
1,100,11.93,670,1
1,41,26.76,660,1
0,85,18.76,675,1
1,65,26.99,755,1
1,72,15.08,665,1
1,114,11.65,700,1
1,52,16.71,695,1
0,43,19.37,695,1
0,9,19.33,680,1
1,42,13.23,715,1
1,54.492,17.24,690,1
0,120,21.65,720,1
1,68,31.93,690,1
0,57,17.37,665,1
0,55,17.61,670,1
0,65,14,670,1
1,54,34.04,695,1
0,76,22.01,690,1
1,63,18.25,725,1
1,54.08,38.9,720,1
1,90,16.29,665,1
1,83,1.3,665,1
0,46.8,15.67,675,1
0,31.5,20.84,710,1
1,60,15.72,665,1
1,60,18.6,770,1
1,80,17.84,685,1
1,45,19.63,670,1
0,36,15.02,680,1
0,58.344,13.62,660,1
0,53.49948,33.04,680,1
0,139,28.28,720,1
1,42,6.03,710,1
0,47,34.83,725,1
1,54,26.36,725,1
0,145,11.79,660,1
1,150,23.8,720,1
1,91,14.65,665,1
1,120,18,735,1
0,54,19.78,715,1
1,35,23.8,715,1
0,56,29.23,660,1
1,61.635,9.19,710,1
1,27.71136,31.23,740,1
1,46.191,28.71,680,1
1,65,9.01,725,1
1,120,32.75,695,1
1,25,16.13,660,1
1,130,27.37,745,1
1,63,4.27,685,1
0,62.8,7.83,680,1
0,45,6.13,740,1
1,80,26.21,690,1
1,121,6.54,700,1
1,67.643,22.62,660,1
0,70,5.69,815,1
1,50,16.49,680,1
0,82,10.41,790,1
0,75,31.58,670,1
1,60,20.41,675,1
0,70,9.72,705,1
0,58.548,16.93,660,1
1,50,18.84,675,1
0,50,4.34,660,1
1,85,24.51,740,1
1,118,19.14,690,1
1,84,31.36,740,1
1,78,5.95,660,1
1,99.057,15.47,680,1
1,85,11.1,705,1
0,51,30.68,720,1
0,53,26.25,725,1
1,93,14.52,665,1
1,42,23.4,660,1
0,45,19.81,665,1
1,30,19.24,735,1
0,109,22.07,675,1
0,40,3.09,660,1
1,75,10.3,690,1
1,76,25.58,700,1
1,250,18.02,710,1
1,159,26.13,705,1
0,60,7.38,710,1
1,42,8.31,675,1
1,48,22.13,690,1
0,30,15.24,660,1
0,45,18.77,770,1
1,450,12.63,730,1
1,68,23.74,690,1
1,75,26.18,665,1
0,60,13.61,660,1
0,36,6,715,1
0,145,10.5,660,1
1,65,27.27,680,1
0,25,38.45,705,1
1,60,28.58,665,1
1,56.9,19.15,690,1
1,95,14.12,800,1
0,60,8.6,700,1
0,120,11.51,700,1
0,26,43.86,675,1
1,62.111,13.26,700,1
0,78.9,11.95,740,1
0,140,24.35,725,1
1,60,22.8,685,1
0,45.621,19.23,745,1
1,68,32.76,670,1
0,55,12.59,660,1
0,195.7,8.66,670,1
0,130,13.15,695,1
0,72,15.87,670,1
1,77,15.15,660,1
0,77.41,15.98,730,1
0,60,17.84,695,1
1,80,27.5,710,1
0,205,6.98,665,1
0,48,17.85,665,1
0,40,26.39,670,1
1,110,8.89,685,1
1,70,13.2,770,1
1,85,21.76,680,1
1,48,21.23,685,1
0,30,10.88,685,1
1,45,6,680,1
0,24,26.95,705,1
1,58,21.5,750,1
1,42,21.23,665,1
0,71,18.49,740,1
1,100,12.82,690,1
1,49.917,17.38,660,1
0,74.5,23.08,720,1
0,40,17.16,665,1
1,27.77508,19.97,785,1
1,70,33.71,660,1
0,110,14.62,665,1
1,96,10.27,685,1
1,63,10.66,690,1
1,80,9.74,680,1
1,95,12.17,725,1
0,42,24.63,710,1
0,52,27.97,670,1
0,30,28.88,695,1
1,40,12.96,670,1
0,72,15.97,660,1
0,56.5,16.01,660,1
1,62,16.92,790,1
0,33,12.8,730,1
0,55,17.65,705,1
1,70,13.49,665,1
0,38,13.08,675,1
0,57,2.29,705,1
1,170,13.79,720,1
1,66,17.38,790,1
0,37,17.42,685,1
1,40,22.38,680,1
1,48,5.35,695,1
0,70,30.92,735,1
1,50,21.82,700,1
1,97,12.84,680,1
1,42,22.11,735,1
0,46.189,9.09,690,1
1,38.945,55.84,700,1
0,51,10.33,665,1
1,70,30.33,685,1
1,150,8.18,710,1
0,63,3.98,715,1
1,52.5,22.83,775,1
1,50,12.17,665,1
1,33,7.35,700,1
