317,484,356,6,33,2155,191,9200,4800,1000,4200,65,85,24.1,9,3480,100,1,234256,172304,2904,15972,1043020,92444,4452800,2323200,484000,2032800,31460,41140,11664.4,4356,1684320,48400,484,126736,2136,11748,767180,67996,3275200,1708800,356000,1495200,23140,30260,8579.6,3204,1238880,35600,356,36,198,12930,1146,55200,28800,6000,25200,390,510,144.6,54,20880,600,6,1089,71115,6303,303600,158400,33000,138600,2145,2805,795.3,297,114840,3300,33,4644025,411605,19826000,10344000,2155000,9051000,140075,183175,51935.5,19395,7499400,215500,2155,36481,1757200,916800,191000,802200,12415,16235,4603.1,1719,664680,19100,191,84640000,44160000,9200000,38640000,598000,782000,221720,82800,32016000,920000,9200,23040000,4800000,20160000,312000,408000,115680,43200,16704000,480000,4800,1000000,4200000,65000,85000,24100,9000,3480000,100000,1000,17640000,273000,357000,101220,37800,14616000,420000,4200,4225,5525,1566.5,585,226200,6500,65,7225,2048.5,765,295800,8500,85,580.81,216.9,83868,2410,24.1,81,31320,900,9,12110400,348000,3480,10000,100,1
318,1188,458,48,72,1548,840,13380,4210,500,900,89,91,17.8,34,8747,81,1,1411344,544104,57024,85536,1839024,997920,15895440,5001480,594000,1069200,105732,108108,21146.4,40392,10391436,96228,1188,209764,21984,32976,708984,384720,6128040,1928180,229000,412200,40762,41678,8152.4,15572,4006126,37098,458,2304,3456,74304,40320,642240,202080,24000,43200,4272,4368,854.4,1632,419856,3888,48,5184,111456,60480,963360,303120,36000,64800,6408,6552,1281.6,2448,629784,5832,72,2396304,1300320,20712240,6517080,774000,1393200,137772,140868,27554.4,52632,13540356,125388,1548,705600,11239200,3536400,420000,756000,74760,76440,14952,28560,7347480,68040,840,179024400,56329800,6690000,12042000,1190820,1217580,238164,454920,117034860,1083780,13380,17724100,2105000,3789000,374690,383110,74938,143140,36824870,341010,4210,250000,450000,44500,45500,8900,17000,4373500,40500,500,810000,80100,81900,16020,30600,7872300,72900,900,7921,8099,1584.2,3026,778483,7209,89,8281,1619.8,3094,795977,7371,91,316.84,605.2,155696.6,1441.8,17.8,1156,297398,2754,34,76510009,708507,8747,6561,81,1
319,473,217,22,47,621,11,4400,3400,800,900,53,93,10.4,16,9268,92,1,223729,102641,10406,22231,293733,5203,2081200,1608200,378400,425700,25069,43989,4919.2,7568,4383764,43516,473,47089,4774,10199,134757,2387,954800,737800,173600,195300,11501,20181,2256.8,3472,2011156,19964,217,484,1034,13662,242,96800,74800,17600,19800,1166,2046,228.8,352,203896,2024,22,2209,29187,517,206800,159800,37600,42300,2491,4371,488.8,752,435596,4324,47,385641,6831,2732400,2111400,496800,558900,32913,57753,6458.4,9936,5755428,57132,621,121,48400,37400,8800,9900,583,1023,114.4,176,101948,1012,11,19360000,14960000,3520000,3960000,233200,409200,45760,70400,40779200,404800,4400,11560000,2720000,3060000,180200,316200,35360,54400,31511200,312800,3400,640000,720000,42400,74400,8320,12800,7414400,73600,800,810000,47700,83700,9360,14400,8341200,82800,900,2809,4929,551.2,848,491204,4876,53,8649,967.2,1488,861924,8556,93,108.16,166.4,96387.2,956.8,10.4,256,148288,1472,16,85895824,852656,9268,8464,92,1
320,2215,651,17,41,3390,325,7352,3620,225,500,47,55,16.1,14,6374,63,0,4906225,1441965,37655,90815,7508850,719875,16284680,8018300,498375,1107500,104105,121825,35661.5,31010,14118410,139545,0,423801,11067,26691,2206890,211575,4786152,2356620,146475,325500,30597,35805,10481.1,9114,4149474,41013,0,289,697,57630,5525,124984,61540,3825,8500,799,935,273.7,238,108358,1071,0,1681,138990,13325,301432,148420,9225,20500,1927,2255,660.1,574,261334,2583,0,11492100,1101750,24923280,12271800,762750,1695000,159330,186450,54579,47460,21607860,213570,0,105625,2389400,1176500,73125,162500,15275,17875,5232.5,4550,2071550,20475,0,54051904,26614240,1654200,3676000,345544,404360,118367.2,102928,46861648,463176,0,13104400,814500,1810000,170140,199100,58282,50680,23073880,228060,0,50625,112500,10575,12375,3622.5,3150,1434150,14175,0,250000,23500,27500,8050,7000,3187000,31500,0,2209,2585,756.7,658,299578,2961,0,3025,885.5,770,350570,3465,0,259.21,225.4,102621.4,1014.3,0,196,89236,882,0,40627876,401562,0,3969,0,0
321,1870,724,12,47,2874,118,7920,3962,550,2200,74,80,18.4,23,5553,62,0,3496900,1353880,22440,87890,5374380,220660,14810400,7408940,1028500,4114000,138380,149600,34408,43010,10384110,115940,0,524176,8688,34028,2080776,85432,5734080,2868488,398200,1592800,53576,57920,13321.6,16652,4020372,44888,0,144,564,34488,1416,95040,47544,6600,26400,888,960,220.8,276,66636,744,0,2209,135078,5546,372240,186214,25850,103400,3478,3760,864.8,1081,260991,2914,0,8259876,339132,22762080,11386788,1580700,6322800,212676,229920,52881.6,66102,15959322,178188,0,13924,934560,467516,64900,259600,8732,9440,2171.2,2714,655254,7316,0,62726400,31379040,4356000,17424000,586080,633600,145728,182160,43979760,491040,0,15697444,2179100,8716400,293188,316960,72900.8,91126,22000986,245644,0,302500,1210000,40700,44000,10120,12650,3054150,34100,0,4840000,162800,176000,40480,50600,12216600,136400,0,5476,5920,1361.6,1702,410922,4588,0,6400,1472,1840,444240,4960,0,338.56,423.2,102175.2,1140.8,0,529,127719,1426,0,30835809,344286,0,3844,0,0
322,1283,527,20,39,1663,170,11200,4000,500,1200,61,62,14.2,24,7578,70,1,1646089,676141,25660,50037,2133629,218110,14369600,5132000,641500,1539600,78263,79546,18218.6,30792,9722574,89810,1283,277729,10540,20553,876401,89590,5902400,2108000,263500,632400,32147,32674,7483.4,12648,3993606,36890,527,400,780,33260,3400,224000,80000,10000,24000,1220,1240,284,480,151560,1400,20,1521,64857,6630,436800,156000,19500,46800,2379,2418,553.8,936,295542,2730,39,2765569,282710,18625600,6652000,831500,1995600,101443,103106,23614.6,39912,12602214,116410,1663,28900,1904000,680000,85000,204000,10370,10540,2414,4080,1288260,11900,170,125440000,44800000,5600000,13440000,683200,694400,159040,268800,84873600,784000,11200,16000000,2000000,4800000,244000,248000,56800,96000,30312000,280000,4000,250000,600000,30500,31000,7100,12000,3789000,35000,500,1440000,73200,74400,17040,28800,9093600,84000,1200,3721,3782,866.2,1464,462258,4270,61,3844,880.4,1488,469836,4340,62,201.64,340.8,107607.6,994,14.2,576,181872,1680,24,57426084,530460,7578,4900,70,1
323,1053,212,33,61,912,158,5150,3036,500,1655,64,74,10.5,11,7547,59,1,1108809,223236,34749,64233,960336,166374,5422950,3196908,526500,1742715,67392,77922,11056.5,11583,7946991,62127,1053,44944,6996,12932,193344,33496,1091800,643632,106000,350860,13568,15688,2226,2332,1599964,12508,212,1089,2013,30096,5214,169950,100188,16500,54615,2112,2442,346.5,363,249051,1947,33,3721,55632,9638,314150,185196,30500,100955,3904,4514,640.5,671,460367,3599,61,831744,144096,4696800,2768832,456000,1509360,58368,67488,9576,10032,6882864,53808,912,24964,813700,479688,79000,261490,10112,11692,1659,1738,1192426,9322,158,26522500,15635400,2575000,8523250,329600,381100,54075,56650,38867050,303850,5150,9217296,1518000,5024580,194304,224664,31878,33396,22912692,179124,3036,250000,827500,32000,37000,5250,5500,3773500,29500,500,2739025,105920,122470,17377.5,18205,12490285,97645,1655,4096,4736,672,704,483008,3776,64,5476,777,814,558478,4366,74,110.25,115.5,79243.5,619.5,10.5,121,83017,649,11,56957209,445273,7547,3481,59,1
324,4993,3079,29,57,16269,3757,5925,2980,600,2242,83,87,15.9,11,6741,37,0,24930049,15373447,144797,284601,81231117,18758701,29583525,14879140,2995800,11194306,414419,434391,79388.7,54923,33657813,184741,0,9480241,89291,175503,50092251,11567803,18243075,9175420,1847400,6903118,255557,267873,48956.1,33869,20755539,113923,0,841,1653,471801,108953,171825,86420,17400,65018,2407,2523,461.1,319,195489,1073,0,3249,927333,214149,337725,169860,34200,127794,4731,4959,906.3,627,384237,2109,0,264680361,61122633,96393825,48481620,9761400,36475098,1350327,1415403,258677.1,178959,109669329,601953,0,14115049,22260225,11195860,2254200,8423194,311831,326859,59736.3,41327,25325937,139009,0,35105625,17656500,3555000,13283850,491775,515475,94207.5,65175,39940425,219225,0,8880400,1788000,6681160,247340,259260,47382,32780,20088180,110260,0,360000,1345200,49800,52200,9540,6600,4044600,22200,0,5026564,186086,195054,35647.8,24662,15113322,82954,0,6889,7221,1319.7,913,559503,3071,0,7569,1383.3,957,586467,3219,0,252.81,174.9,107181.9,588.3,0,121,74151,407,0,45441081,249417,0,1369,0,0
325,2144,1525,22,45,6720,1822,3957,2325,618,1656,66,77,20,13,4546,45,0,4596736,3269600,47168,96480,14407680,3906368,8483808,4984800,1324992,3550464,141504,165088,42880,27872,9746624,96480,0,2325625,33550,68625,10248000,2778550,6034425,3545625,942450,2525400,100650,117425,30500,19825,6932650,68625,0,484,990,147840,40084,87054,51150,13596,36432,1452,1694,440,286,100012,990,0,2025,302400,81990,178065,104625,27810,74520,2970,3465,900,585,204570,2025,0,45158400,12243840,26591040,15624000,4152960,11128320,443520,517440,134400,87360,30549120,302400,0,3319684,7209654,4236150,1125996,3017232,120252,140294,36440,23686,8282812,81990,0,15657849,9200025,2445426,6552792,261162,304689,79140,51441,17988522,178065,0,5405625,1436850,3850200,153450,179025,46500,30225,10569450,104625,0,381924,1023408,40788,47586,12360,8034,2809428,27810,0,2742336,109296,127512,33120,21528,7528176,74520,0,4356,5082,1320,858,300036,2970,0,5929,1540,1001,350042,3465,0,400,260,90920,900,0,169,59098,585,0,20666116,204570,0,2025,0,0
326,3137,738,25,54,3010,184,12990,6300,600,900,86,88,14.7,27,9448,80,1,9840769,2315106,78425,169398,9442370,577208,40749630,19763100,1882200,2823300,269782,276056,46113.9,84699,29638376,250960,3137,544644,18450,39852,2221380,135792,9586620,4649400,442800,664200,63468,64944,10848.6,19926,6972624,59040,738,625,1350,75250,4600,324750,157500,15000,22500,2150,2200,367.5,675,236200,2000,25,2916,162540,9936,701460,340200,32400,48600,4644,4752,793.8,1458,510192,4320,54,9060100,553840,39099900,18963000,1806000,2709000,258860,264880,44247,81270,28438480,240800,3010,33856,2390160,1159200,110400,165600,15824,16192,2704.8,4968,1738432,14720,184,168740100,81837000,7794000,11691000,1117140,1143120,190953,350730,122729520,1039200,12990,39690000,3780000,5670000,541800,554400,92610,170100,59522400,504000,6300,360000,540000,51600,52800,8820,16200,5668800,48000,600,810000,77400,79200,13230,24300,8503200,72000,900,7396,7568,1264.2,2322,812528,6880,86,7744,1293.6,2376,831424,7040,88,216.09,396.9,138885.6,1176,14.7,729,255096,2160,27,89264704,755840,9448,6400,80,1
327,2662,753,42,64,3558,436,13592,5916,545,1328,84,88,14.2,10,11677,84,1,7086244,2004486,111804,170368,9471396,1160632,36181904,15748392,1450790,3535136,223608,234256,37800.4,26620,31084174,223608,2662,567009,31626,48192,2679174,328308,10234776,4454748,410385,999984,63252,66264,10692.6,7530,8792781,63252,753,1764,2688,149436,18312,570864,248472,22890,55776,3528,3696,596.4,420,490434,3528,42,4096,227712,27904,869888,378624,34880,84992,5376,5632,908.8,640,747328,5376,64,12659364,1551288,48360336,21049128,1939110,4725024,298872,313104,50523.6,35580,41546766,298872,3558,190096,5926112,2579376,237620,579008,36624,38368,6191.2,4360,5091172,36624,436,184742464,80410272,7407640,18050176,1141728,1196096,193006.4,135920,158713784,1141728,13592,34999056,3224220,7856448,496944,520608,84007.2,59160,69081132,496944,5916,297025,723760,45780,47960,7739,5450,6363965,45780,545,1763584,111552,116864,18857.6,13280,15507056,111552,1328,7056,7392,1192.8,840,980868,7056,84,7744,1249.6,880,1027576,7392,88,201.64,142,165813.4,1192.8,14.2,100,116770,840,10,136352329,980868,11677,7056,84,1
328,1698,719,24,80,2740,761,11100,5870,600,750,77,88,11.7,14,9456,53,1,2883204,1220862,40752,135840,4652520,1292178,18847800,9967260,1018800,1273500,130746,149424,19866.6,23772,16056288,89994,1698,516961,17256,57520,1970060,547159,7980900,4220530,431400,539250,55363,63272,8412.3,10066,6798864,38107,719,576,1920,65760,18264,266400,140880,14400,18000,1848,2112,280.8,336,226944,1272,24,6400,219200,60880,888000,469600,48000,60000,6160,7040,936,1120,756480,4240,80,7507600,2085140,30414000,16083800,1644000,2055000,210980,241120,32058,38360,25909440,145220,2740,579121,8447100,4467070,456600,570750,58597,66968,8903.7,10654,7196016,40333,761,123210000,65157000,6660000,8325000,854700,976800,129870,155400,104961600,588300,11100,34456900,3522000,4402500,451990,516560,68679,82180,55506720,311110,5870,360000,450000,46200,52800,7020,8400,5673600,31800,600,562500,57750,66000,8775,10500,7092000,39750,750,5929,6776,900.9,1078,728112,4081,77,7744,1029.6,1232,832128,4664,88,136.89,163.8,110635.2,620.1,11.7,196,132384,742,14,89415936,501168,9456,2809,53,1
329,2959,868,25,55,5244,3417,11500,5330,700,2000,94,95,6.2,15,13009,65,1,8755681,2568412,73975,162745,15516996,10110903,34028500,15771470,2071300,5918000,278146,281105,18345.8,44385,38493631,192335,2959,753424,21700,47740,4551792,2965956,9982000,4626440,607600,1736000,81592,82460,5381.6,13020,11291812,56420,868,625,1375,131100,85425,287500,133250,17500,50000,2350,2375,155,375,325225,1625,25,3025,288420,187935,632500,293150,38500,110000,5170,5225,341,825,715495,3575,55,27499536,17918748,60306000,27950520,3670800,10488000,492936,498180,32512.8,78660,68219196,340860,5244,11675889,39295500,18212610,2391900,6834000,321198,324615,21185.4,51255,44451753,222105,3417,132250000,61295000,8050000,23000000,1081000,1092500,71300,172500,149603500,747500,11500,28408900,3731000,10660000,501020,506350,33046,79950,69337970,346450,5330,490000,1400000,65800,66500,4340,10500,9106300,45500,700,4000000,188000,190000,12400,30000,26018000,130000,2000,8836,8930,582.8,1410,1222846,6110,94,9025,589,1425,1235855,6175,95,38.44,93,80655.8,403,6.2,225,195135,975,15,169234081,845585,13009,4225,65,1
330,1392,587,38,72,2269,85,13240,3560,600,400,73,85,13.8,38,8949,77,1,1937664,817104,52896,100224,3158448,118320,18430080,4955520,835200,556800,101616,118320,19209.6,52896,12457008,107184,1392,344569,22306,42264,1331903,49895,7771880,2089720,352200,234800,42851,49895,8100.6,22306,5253063,45199,587,1444,2736,86222,3230,503120,135280,22800,15200,2774,3230,524.4,1444,340062,2926,38,5184,163368,6120,953280,256320,43200,28800,5256,6120,993.6,2736,644328,5544,72,5148361,192865,30041560,8077640,1361400,907600,165637,192865,31312.2,86222,20305281,174713,2269,7225,1125400,302600,51000,34000,6205,7225,1173,3230,760665,6545,85,175297600,47134400,7944000,5296000,966520,1125400,182712,503120,118484760,1019480,13240,12673600,2136000,1424000,259880,302600,49128,135280,31858440,274120,3560,360000,240000,43800,51000,8280,22800,5369400,46200,600,160000,29200,34000,5520,15200,3579600,30800,400,5329,6205,1007.4,2774,653277,5621,73,7225,1173,3230,760665,6545,85,190.44,524.4,123496.2,1062.6,13.8,1444,340062,2926,38,80084601,689073,8949,5929,77,1
331,1005,363,16,37,1363,74,13900,4300,500,900,75,81,14,32,8024,72,1,1010025,364815,16080,37185,1369815,74370,13969500,4321500,502500,904500,75375,81405,14070,32160,8064120,72360,1005,131769,5808,13431,494769,26862,5045700,1560900,181500,326700,27225,29403,5082,11616,2912712,26136,363,256,592,21808,1184,222400,68800,8000,14400,1200,1296,224,512,128384,1152,16,1369,50431,2738,514300,159100,18500,33300,2775,2997,518,1184,296888,2664,37,1857769,100862,18945700,5860900,681500,1226700,102225,110403,19082,43616,10936712,98136,1363,5476,1028600,318200,37000,66600,5550,5994,1036,2368,593776,5328,74,193210000,59770000,6950000,12510000,1042500,1125900,194600,444800,111533600,1000800,13900,18490000,2150000,3870000,322500,348300,60200,137600,34503200,309600,4300,250000,450000,37500,40500,7000,16000,4012000,36000,500,810000,67500,72900,12600,28800,7221600,64800,900,5625,6075,1050,2400,601800,5400,75,6561,1134,2592,649944,5832,81,196,448,112336,1008,14,1024,256768,2304,32,64384576,577728,8024,5184,72,1
332,1500,366,3,21,1524,280,12450,5400,450,870,62,66,12.4,24,8832,70,1,2250000,549000,4500,31500,2286000,420000,18675000,8100000,675000,1305000,93000,99000,18600,36000,13248000,105000,1500,133956,1098,7686,557784,102480,4556700,1976400,164700,318420,22692,24156,4538.4,8784,3232512,25620,366,9,63,4572,840,37350,16200,1350,2610,186,198,37.2,72,26496,210,3,441,32004,5880,261450,113400,9450,18270,1302,1386,260.4,504,185472,1470,21,2322576,426720,18973800,8229600,685800,1325880,94488,100584,18897.6,36576,13459968,106680,1524,78400,3486000,1512000,126000,243600,17360,18480,3472,6720,2472960,19600,280,155002500,67230000,5602500,10831500,771900,821700,154380,298800,109958400,871500,12450,29160000,2430000,4698000,334800,356400,66960,129600,47692800,378000,5400,202500,391500,27900,29700,5580,10800,3974400,31500,450,756900,53940,57420,10788,20880,7683840,60900,870,3844,4092,768.8,1488,547584,4340,62,4356,818.4,1584,582912,4620,66,153.76,297.6,109516.8,868,12.4,576,211968,1680,24,78004224,618240,8832,4900,70,1
333,502,223,6,20,959,150,7320,4640,500,600,48,65,12.6,15,7114,51,0,252004,111946,3012,10040,481418,75300,3674640,2329280,251000,301200,24096,32630,6325.2,7530,3571228,25602,0,49729,1338,4460,213857,33450,1632360,1034720,111500,133800,10704,14495,2809.8,3345,1586422,11373,0,36,120,5754,900,43920,27840,3000,3600,288,390,75.6,90,42684,306,0,400,19180,3000,146400,92800,10000,12000,960,1300,252,300,142280,1020,0,919681,143850,7019880,4449760,479500,575400,46032,62335,12083.4,14385,6822326,48909,0,22500,1098000,696000,75000,90000,7200,9750,1890,2250,1067100,7650,0,53582400,33964800,3660000,4392000,351360,475800,92232,109800,52074480,373320,0,21529600,2320000,2784000,222720,301600,58464,69600,33008960,236640,0,250000,300000,24000,32500,6300,7500,3557000,25500,0,360000,28800,39000,7560,9000,4268400,30600,0,2304,3120,604.8,720,341472,2448,0,4225,819,975,462410,3315,0,158.76,189,89636.4,642.6,0,225,106710,765,0,50608996,362814,0,2601,0,0
334,1496,452,56,86,1723,113,15909,4772,500,700,85,91,11.9,37,14213,77,1,2238016,676192,83776,128656,2577608,169048,23799864,7138912,748000,1047200,127160,136136,17802.4,55352,21262648,115192,1496,204304,25312,38872,778796,51076,7190868,2156944,226000,316400,38420,41132,5378.8,16724,6424276,34804,452,3136,4816,96488,6328,890904,267232,28000,39200,4760,5096,666.4,2072,795928,4312,56,7396,148178,9718,1368174,410392,43000,60200,7310,7826,1023.4,3182,1222318,6622,86,2968729,194699,27411207,8222156,861500,1206100,146455,156793,20503.7,63751,24488999,132671,1723,12769,1797717,539236,56500,79100,9605,10283,1344.7,4181,1606069,8701,113,253096281,75917748,7954500,11136300,1352265,1447719,189317.1,588633,226114617,1224993,15909,22771984,2386000,3340400,405620,434252,56786.8,176564,67824436,367444,4772,250000,350000,42500,45500,5950,18500,7106500,38500,500,490000,59500,63700,8330,25900,9949100,53900,700,7225,7735,1011.5,3145,1208105,6545,85,8281,1082.9,3367,1293383,7007,91,141.61,440.3,169134.7,916.3,11.9,1369,525881,2849,37,202009369,1094401,14213,5929,77,1
335,558,177,12,29,628,63,9620,3750,550,950,49,55,10.8,33,10642,59,1,311364,98766,6696,16182,350424,35154,5367960,2092500,306900,530100,27342,30690,6026.4,18414,5938236,32922,558,31329,2124,5133,111156,11151,1702740,663750,97350,168150,8673,9735,1911.6,5841,1883634,10443,177,144,348,7536,756,115440,45000,6600,11400,588,660,129.6,396,127704,708,12,841,18212,1827,278980,108750,15950,27550,1421,1595,313.2,957,308618,1711,29,394384,39564,6041360,2355000,345400,596600,30772,34540,6782.4,20724,6683176,37052,628,3969,606060,236250,34650,59850,3087,3465,680.4,2079,670446,3717,63,92544400,36075000,5291000,9139000,471380,529100,103896,317460,102376040,567580,9620,14062500,2062500,3562500,183750,206250,40500,123750,39907500,221250,3750,302500,522500,26950,30250,5940,18150,5853100,32450,550,902500,46550,52250,10260,31350,10109900,56050,950,2401,2695,529.2,1617,521458,2891,49,3025,594,1815,585310,3245,55,116.64,356.4,114933.6,637.2,10.8,1089,351186,1947,33,113252164,627878,10642,3481,59,1
336,758,428,21,46,1605,246,9858,3700,450,1200,42,45,17.6,16,4796,55,1,574564,324424,15918,34868,1216590,186468,7472364,2804600,341100,909600,31836,34110,13340.8,12128,3635368,41690,758,183184,8988,19688,686940,105288,4219224,1583600,192600,513600,17976,19260,7532.8,6848,2052688,23540,428,441,966,33705,5166,207018,77700,9450,25200,882,945,369.6,336,100716,1155,21,2116,73830,11316,453468,170200,20700,55200,1932,2070,809.6,736,220616,2530,46,2576025,394830,15822090,5938500,722250,1926000,67410,72225,28248,25680,7697580,88275,1605,60516,2425068,910200,110700,295200,10332,11070,4329.6,3936,1179816,13530,246,97180164,36474600,4436100,11829600,414036,443610,173500.8,157728,47278968,542190,9858,13690000,1665000,4440000,155400,166500,65120,59200,17745200,203500,3700,202500,540000,18900,20250,7920,7200,2158200,24750,450,1440000,50400,54000,21120,19200,5755200,66000,1200,1764,1890,739.2,672,201432,2310,42,2025,792,720,215820,2475,45,309.76,281.6,84409.6,968,17.6,256,76736,880,16,23001616,263780,4796,3025,55,1
337,802,239,23,63,909,51,10440,3850,525,1450,63,72,11.8,20,7940,64,1,643204,191678,18446,50526,729018,40902,8372880,3087700,421050,1162900,50526,57744,9463.6,16040,6367880,51328,802,57121,5497,15057,217251,12189,2495160,920150,125475,346550,15057,17208,2820.2,4780,1897660,15296,239,529,1449,20907,1173,240120,88550,12075,33350,1449,1656,271.4,460,182620,1472,23,3969,57267,3213,657720,242550,33075,91350,3969,4536,743.4,1260,500220,4032,63,826281,46359,9489960,3499650,477225,1318050,57267,65448,10726.2,18180,7217460,58176,909,2601,532440,196350,26775,73950,3213,3672,601.8,1020,404940,3264,51,108993600,40194000,5481000,15138000,657720,751680,123192,208800,82893600,668160,10440,14822500,2021250,5582500,242550,277200,45430,77000,30569000,246400,3850,275625,761250,33075,37800,6195,10500,4168500,33600,525,2102500,91350,104400,17110,29000,11513000,92800,1450,3969,4536,743.4,1260,500220,4032,63,5184,849.6,1440,571680,4608,72,139.24,236,93692,755.2,11.8,400,158800,1280,20,63043600,508160,7940,4096,64,1
338,1730,563,20,63,2578,254,12370,6800,500,1800,92,92,13.6,25,10062,79,1,2992900,973990,34600,108990,4459940,439420,21400100,11764000,865000,3114000,159160,159160,23528,43250,17407260,136670,1730,316969,11260,35469,1451414,143002,6964310,3828400,281500,1013400,51796,51796,7656.8,14075,5664906,44477,563,400,1260,51560,5080,247400,136000,10000,36000,1840,1840,272,500,201240,1580,20,3969,162414,16002,779310,428400,31500,113400,5796,5796,856.8,1575,633906,4977,63,6646084,654812,31889860,17530400,1289000,4640400,237176,237176,35060.8,64450,25939836,203662,2578,64516,3141980,1727200,127000,457200,23368,23368,3454.4,6350,2555748,20066,254,153016900,84116000,6185000,22266000,1138040,1138040,168232,309250,124466940,977230,12370,46240000,3400000,12240000,625600,625600,92480,170000,68421600,537200,6800,250000,900000,46000,46000,6800,12500,5031000,39500,500,3240000,165600,165600,24480,45000,18111600,142200,1800,8464,8464,1251.2,2300,925704,7268,92,8464,1251.2,2300,925704,7268,92,184.96,340,136843.2,1074.4,13.6,625,251550,1975,25,101243844,794898,10062,6241,79,1
339,750,212,21,54,830,150,14700,6550,450,400,97,97,11.3,24,11291,70,1,562500,159000,15750,40500,622500,112500,11025000,4912500,337500,300000,72750,72750,8475,18000,8468250,52500,750,44944,4452,11448,175960,31800,3116400,1388600,95400,84800,20564,20564,2395.6,5088,2393692,14840,212,441,1134,17430,3150,308700,137550,9450,8400,2037,2037,237.3,504,237111,1470,21,2916,44820,8100,793800,353700,24300,21600,5238,5238,610.2,1296,609714,3780,54,688900,124500,12201000,5436500,373500,332000,80510,80510,9379,19920,9371530,58100,830,22500,2205000,982500,67500,60000,14550,14550,1695,3600,1693650,10500,150,216090000,96285000,6615000,5880000,1425900,1425900,166110,352800,165977700,1029000,14700,42902500,2947500,2620000,635350,635350,74015,157200,73956050,458500,6550,202500,180000,43650,43650,5085,10800,5080950,31500,450,160000,38800,38800,4520,9600,4516400,28000,400,9409,9409,1096.1,2328,1095227,6790,97,9409,1096.1,2328,1095227,6790,97,127.69,271.2,127588.3,791,11.3,576,270984,1680,24,127486681,790370,11291,4900,70,1
340,2672,1547,9,29,9649,1792,4300,2643,450,1660,57,68,19,11,5801,68,0,7139584,4133584,24048,77488,25782128,4788224,11489600,7062096,1202400,4435520,152304,181696,50768,29392,15500272,181696,0,2393209,13923,44863,14927003,2772224,6652100,4088721,696150,2568020,88179,105196,29393,17017,8974147,105196,0,81,261,86841,16128,38700,23787,4050,14940,513,612,171,99,52209,612,0,841,279821,51968,124700,76647,13050,48140,1653,1972,551,319,168229,1972,0,93103201,17291008,41490700,25502307,4342050,16017340,549993,656132,183331,106139,55973849,656132,0,3211264,7705600,4736256,806400,2974720,102144,121856,34048,19712,10395392,121856,0,18490000,11364900,1935000,7138000,245100,292400,81700,47300,24944300,292400,0,6985449,1189350,4387380,150651,179724,50217,29073,15332043,179724,0,202500,747000,25650,30600,8550,4950,2610450,30600,0,2755600,94620,112880,31540,18260,9629660,112880,0,3249,3876,1083,627,330657,3876,0,4624,1292,748,394468,4624,0,361,209,110219,1292,0,121,63811,748,0,33651601,394468,0,4624,0,0
341,670,337,15,41,1160,653,9400,3400,500,1100,37,37,8.4,21,5352,59,1,448900,225790,10050,27470,777200,437510,6298000,2278000,335000,737000,24790,24790,5628,14070,3585840,39530,670,113569,5055,13817,390920,220061,3167800,1145800,168500,370700,12469,12469,2830.8,7077,1803624,19883,337,225,615,17400,9795,141000,51000,7500,16500,555,555,126,315,80280,885,15,1681,47560,26773,385400,139400,20500,45100,1517,1517,344.4,861,219432,2419,41,1345600,757480,10904000,3944000,580000,1276000,42920,42920,9744,24360,6208320,68440,1160,426409,6138200,2220200,326500,718300,24161,24161,5485.2,13713,3494856,38527,653,88360000,31960000,4700000,10340000,347800,347800,78960,197400,50308800,554600,9400,11560000,1700000,3740000,125800,125800,28560,71400,18196800,200600,3400,250000,550000,18500,18500,4200,10500,2676000,29500,500,1210000,40700,40700,9240,23100,5887200,64900,1100,1369,1369,310.8,777,198024,2183,37,1369,310.8,777,198024,2183,37,70.56,176.4,44956.8,495.6,8.4,441,112392,1239,21,28643904,315768,5352,3481,59,1
342,960,342,27,60,1089,210,13850,3920,470,810,80,97,13.2,30,10223,96,1,921600,328320,25920,57600,1045440,201600,13296000,3763200,451200,777600,76800,93120,12672,28800,9814080,92160,960,116964,9234,20520,372438,71820,4736700,1340640,160740,277020,27360,33174,4514.4,10260,3496266,32832,342,729,1620,29403,5670,373950,105840,12690,21870,2160,2619,356.4,810,276021,2592,27,3600,65340,12600,831000,235200,28200,48600,4800,5820,792,1800,613380,5760,60,1185921,228690,15082650,4268880,511830,882090,87120,105633,14374.8,32670,11132847,104544,1089,44100,2908500,823200,98700,170100,16800,20370,2772,6300,2146830,20160,210,191822500,54292000,6509500,11218500,1108000,1343450,182820,415500,141588550,1329600,13850,15366400,1842400,3175200,313600,380240,51744,117600,40074160,376320,3920,220900,380700,37600,45590,6204,14100,4804810,45120,470,656100,64800,78570,10692,24300,8280630,77760,810,6400,7760,1056,2400,817840,7680,80,9409,1280.4,2910,991631,9312,97,174.24,396,134943.6,1267.2,13.2,900,306690,2880,30,104509729,981408,10223,9216,96,1
